Time                             R       Lat       Lon
2022-01-12/05:39:10          6.850     12.14     98.36
2022-01-12/05:39:20          6.847     12.15     98.46
2022-01-12/05:39:30          6.845     12.16     98.56
2022-01-12/05:39:40          6.842     12.17     98.66
2022-01-12/05:39:50          6.839     12.18     98.77
2022-01-12/05:40:00          6.836     12.19     98.87
2022-01-12/05:40:10          6.833     12.20     98.97
2022-01-12/05:40:20          6.831     12.21     99.07
2022-01-12/05:40:30          6.828     12.22     99.18
2022-01-12/05:40:40          6.825     12.23     99.28
2022-01-12/05:40:50          6.822     12.24     99.38
2022-01-12/05:41:00          6.819     12.25     99.48
2022-01-12/05:41:10          6.816     12.27     99.59
2022-01-12/05:41:20          6.814     12.28     99.69
2022-01-12/05:41:30          6.811     12.29     99.79
2022-01-12/05:41:40          6.808     12.30     99.89
2022-01-12/05:41:50          6.805     12.31     99.99
2022-01-12/05:42:00          6.802     12.32     100.1
2022-01-12/05:42:10          6.799     12.33     100.2
2022-01-12/05:42:20          6.797     12.34     100.3
2022-01-12/05:42:30          6.794     12.35     100.4
2022-01-12/05:42:40          6.791     12.36     100.5
2022-01-12/05:42:50          6.788     12.37     100.6
2022-01-12/05:43:00          6.785     12.38     100.7
2022-01-12/05:43:10          6.783     12.39     100.8
2022-01-12/05:43:20          6.780     12.40     100.9
2022-01-12/05:43:30          6.777     12.41     101.0
2022-01-12/05:43:40          6.774     12.42     101.1
2022-01-12/05:43:50          6.771     12.43     101.2
2022-01-12/05:44:00          6.768     12.44     101.3
2022-01-12/05:44:10          6.766     12.45     101.4
2022-01-12/05:44:20          6.763     12.46     101.5
2022-01-12/05:44:30          6.760     12.47     101.6
2022-01-12/05:44:40          6.757     12.48     101.7
2022-01-12/05:44:50          6.754     12.49     101.8
2022-01-12/05:45:00          6.751     12.50     101.9
2022-01-12/05:45:10          6.749     12.51     102.0
2022-01-12/05:45:20          6.746     12.52     102.1
2022-01-12/05:45:30          6.743     12.53     102.2
2022-01-12/05:45:40          6.740     12.54     102.4
2022-01-12/05:45:50          6.737     12.55     102.5
2022-01-12/05:46:00          6.734     12.56     102.6
2022-01-12/05:46:10          6.731     12.58     102.7
2022-01-12/05:46:20          6.729     12.59     102.8
2022-01-12/05:46:30          6.726     12.60     102.9
2022-01-12/05:46:40          6.723     12.61     103.0
2022-01-12/05:46:50          6.720     12.62     103.1
2022-01-12/05:47:00          6.717     12.63     103.2
2022-01-12/05:47:10          6.714     12.64     103.3
2022-01-12/05:47:20          6.712     12.65     103.4
2022-01-12/05:47:30          6.709     12.66     103.5
2022-01-12/05:47:40          6.706     12.67     103.6
2022-01-12/05:47:50          6.703     12.68     103.7
2022-01-12/05:48:00          6.700     12.69     103.8
2022-01-12/05:48:10          6.697     12.70     103.9
2022-01-12/05:48:20          6.695     12.71     104.0
2022-01-12/05:48:30          6.692     12.72     104.1
2022-01-12/05:48:40          6.689     12.73     104.2
2022-01-12/05:48:50          6.686     12.74     104.3
2022-01-12/05:49:00          6.683     12.75     104.4
2022-01-12/05:49:10          6.680     12.77     104.5
2022-01-12/05:49:20          6.677     12.78     104.6
2022-01-12/05:49:30          6.675     12.79     104.7
2022-01-12/05:49:40          6.672     12.80     104.8
2022-01-12/05:49:50          6.669     12.81     104.9
2022-01-12/05:50:00          6.666     12.82     105.0
2022-01-12/05:50:10          6.663     12.83     105.1
2022-01-12/05:50:20          6.660     12.84     105.2
2022-01-12/05:50:30          6.658     12.85     105.3
2022-01-12/05:50:40          6.655     12.86     105.4
2022-01-12/05:50:50          6.652     12.87     105.5
2022-01-12/05:51:00          6.649     12.88     105.6
2022-01-12/05:51:10          6.646     12.89     105.7
2022-01-12/05:51:20          6.643     12.90     105.8
2022-01-12/05:51:30          6.640     12.91     105.9
2022-01-12/05:51:40          6.638     12.93     106.0
2022-01-12/05:51:50          6.635     12.94     106.1
2022-01-12/05:52:00          6.632     12.95     106.2
2022-01-12/05:52:10          6.629     12.96     106.3
2022-01-12/05:52:20          6.626     12.97     106.5
2022-01-12/05:52:30          6.623     12.98     106.6
2022-01-12/05:52:40          6.620     12.99     106.7
2022-01-12/05:52:50          6.618     13.00     106.8
2022-01-12/05:53:00          6.615     13.01     106.9
2022-01-12/05:53:10          6.612     13.02     107.0
2022-01-12/05:53:20          6.609     13.03     107.1
2022-01-12/05:53:30          6.606     13.04     107.2
2022-01-12/05:53:40          6.603     13.06     107.3
2022-01-12/05:53:50          6.600     13.07     107.4
2022-01-12/05:54:00          6.597     13.08     107.5
2022-01-12/05:54:10          6.595     13.09     107.6
2022-01-12/05:54:20          6.592     13.10     107.7
2022-01-12/05:54:30          6.589     13.11     107.8
2022-01-12/05:54:40          6.586     13.12     107.9
2022-01-12/05:54:50          6.583     13.13     108.0
2022-01-12/05:55:00          6.580     13.14     108.1
2022-01-12/05:55:10          6.577     13.15     108.2
2022-01-12/05:55:20          6.575     13.16     108.3
2022-01-12/05:55:30          6.572     13.18     108.4
2022-01-12/05:55:40          6.569     13.19     108.5
2022-01-12/05:55:50          6.566     13.20     108.6
2022-01-12/05:56:00          6.563     13.21     108.7
2022-01-12/05:56:10          6.560     13.22     108.8
2022-01-12/05:56:20          6.557     13.23     108.9
2022-01-12/05:56:30          6.554     13.24     109.0
2022-01-12/05:56:40          6.552     13.25     109.1
2022-01-12/05:56:50          6.549     13.26     109.2
2022-01-12/05:57:00          6.546     13.28     109.3
2022-01-12/05:57:10          6.543     13.29     109.4
2022-01-12/05:57:20          6.540     13.30     109.5
2022-01-12/05:57:30          6.537     13.31     109.6
2022-01-12/05:57:40          6.534     13.32     109.7
2022-01-12/05:57:50          6.531     13.33     109.8
2022-01-12/05:58:00          6.529     13.34     109.9
2022-01-12/05:58:10          6.526     13.35     110.0
2022-01-12/05:58:20          6.523     13.36     110.1
2022-01-12/05:58:30          6.520     13.38     110.2
2022-01-12/05:58:40          6.517     13.39     110.3
2022-01-12/05:58:50          6.514     13.40     110.4
2022-01-12/05:59:00          6.511     13.41     110.6
2022-01-12/05:59:10          6.508     13.42     110.7
2022-01-12/05:59:20          6.506     13.43     110.8
2022-01-12/05:59:30          6.503     13.44     110.9
2022-01-12/05:59:40          6.500     13.45     111.0
2022-01-12/05:59:50          6.497     13.46     111.1
2022-01-12/06:00:00          6.494     13.48     111.2
2022-01-12/06:00:10          6.491     13.49     111.3
2022-01-12/06:00:20          6.488     13.50     111.4
2022-01-12/06:00:30          6.485     13.51     111.5
2022-01-12/06:00:40          6.482     13.52     111.6
2022-01-12/06:00:50          6.480     13.53     111.7
2022-01-12/06:01:00          6.477     13.54     111.8
2022-01-12/06:01:10          6.474     13.56     111.9
2022-01-12/06:01:20          6.471     13.57     112.0
2022-01-12/06:01:30          6.468     13.58     112.1
2022-01-12/06:01:40          6.465     13.59     112.2
2022-01-12/06:01:50          6.462     13.60     112.3
2022-01-12/06:02:00          6.459     13.61     112.4
2022-01-12/06:02:10          6.456     13.62     112.5
2022-01-12/06:02:20          6.454     13.63     112.6
2022-01-12/06:02:30          6.451     13.65     112.7
2022-01-12/06:02:40          6.448     13.66     112.8
2022-01-12/06:02:50          6.445     13.67     112.9
2022-01-12/06:03:00          6.442     13.68     113.0
2022-01-12/06:03:10          6.439     13.69     113.1
2022-01-12/06:03:20          6.436     13.70     113.2
2022-01-12/06:03:30          6.433     13.71     113.3
2022-01-12/06:03:40          6.430     13.73     113.4
2022-01-12/06:03:50          6.428     13.74     113.5
2022-01-12/06:04:00          6.425     13.75     113.6
2022-01-12/06:04:10          6.422     13.76     113.7
2022-01-12/06:04:20          6.419     13.77     113.8
2022-01-12/06:04:30          6.416     13.78     113.9
2022-01-12/06:04:40          6.413     13.80     114.0
2022-01-12/06:04:50          6.410     13.81     114.1
2022-01-12/06:05:00          6.407     13.82     114.2
2022-01-12/06:05:10          6.404     13.83     114.3
2022-01-12/06:05:20          6.401     13.84     114.5
2022-01-12/06:05:30          6.399     13.85     114.6
2022-01-12/06:05:40          6.396     13.86     114.7
2022-01-12/06:05:50          6.393     13.88     114.8
2022-01-12/06:06:00          6.390     13.89     114.9
2022-01-12/06:06:10          6.387     13.90     115.0
2022-01-12/06:06:20          6.384     13.91     115.1
2022-01-12/06:06:30          6.381     13.92     115.2
2022-01-12/06:06:40          6.378     13.93     115.3
2022-01-12/06:06:50          6.375     13.95     115.4
2022-01-12/06:07:00          6.372     13.96     115.5
2022-01-12/06:07:10          6.369     13.97     115.6
2022-01-12/06:07:20          6.367     13.98     115.7
2022-01-12/06:07:30          6.364     13.99     115.8
2022-01-12/06:07:40          6.361     14.00     115.9
2022-01-12/06:07:50          6.358     14.02     116.0
2022-01-12/06:08:00          6.355     14.03     116.1
2022-01-12/06:08:10          6.352     14.04     116.2
2022-01-12/06:08:20          6.349     14.05     116.3
2022-01-12/06:08:30          6.346     14.06     116.4
2022-01-12/06:08:40          6.343     14.08     116.5
2022-01-12/06:08:50          6.340     14.09     116.6
2022-01-12/06:09:00          6.337     14.10     116.7
2022-01-12/06:09:10          6.334     14.11     116.8
2022-01-12/06:09:20          6.332     14.12     116.9
2022-01-12/06:09:30          6.329     14.13     117.0
2022-01-12/06:09:40          6.326     14.15     117.1
2022-01-12/06:09:50          6.323     14.16     117.2
2022-01-12/06:10:00          6.320     14.17     117.3
2022-01-12/06:10:10          6.317     14.18     117.4
2022-01-12/06:10:20          6.314     14.19     117.5
2022-01-12/06:10:30          6.311     14.21     117.6
2022-01-12/06:10:40          6.308     14.22     117.7
2022-01-12/06:10:50          6.305     14.23     117.8
2022-01-12/06:11:00          6.302     14.24     117.9
2022-01-12/06:11:10          6.299     14.25     118.0
2022-01-12/06:11:20          6.297     14.27     118.1
2022-01-12/06:11:30          6.294     14.28     118.3
2022-01-12/06:11:40          6.291     14.29     118.4
2022-01-12/06:11:50          6.288     14.30     118.5
2022-01-12/06:12:00          6.285     14.31     118.6
2022-01-12/06:12:10          6.282     14.33     118.7
2022-01-12/06:12:20          6.279     14.34     118.8
2022-01-12/06:12:30          6.276     14.35     118.9
2022-01-12/06:12:40          6.273     14.36     119.0
2022-01-12/06:12:50          6.270     14.37     119.1
2022-01-12/06:13:00          6.267     14.39     119.2
2022-01-12/06:13:10          6.264     14.40     119.3
2022-01-12/06:13:20          6.261     14.41     119.4
2022-01-12/06:13:30          6.258     14.42     119.5
2022-01-12/06:13:40          6.256     14.43     119.6
2022-01-12/06:13:50          6.253     14.45     119.7
2022-01-12/06:14:00          6.250     14.46     119.8
2022-01-12/06:14:10          6.247     14.47     119.9
2022-01-12/06:14:20          6.244     14.48     120.0
2022-01-12/06:14:30          6.241     14.49     120.1
2022-01-12/06:14:40          6.238     14.51     120.2
2022-01-12/06:14:50          6.235     14.52     120.3
2022-01-12/06:15:00          6.232     14.53     120.4
2022-01-12/06:15:10          6.229     14.54     120.5
2022-01-12/06:15:20          6.226     14.56     120.6
2022-01-12/06:15:30          6.223     14.57     120.7
2022-01-12/06:15:40          6.220     14.58     120.8
2022-01-12/06:15:50          6.217     14.59     120.9
2022-01-12/06:16:00          6.214     14.60     121.0
2022-01-12/06:16:10          6.211     14.62     121.1
2022-01-12/06:16:20          6.209     14.63     121.2
2022-01-12/06:16:30          6.206     14.64     121.3
2022-01-12/06:16:40          6.203     14.65     121.4
2022-01-12/06:16:50          6.200     14.67     121.5
2022-01-12/06:17:00          6.197     14.68     121.6
2022-01-12/06:17:10          6.194     14.69     121.7
2022-01-12/06:17:20          6.191     14.70     121.8
2022-01-12/06:17:30          6.188     14.72     122.0
2022-01-12/06:17:40          6.185     14.73     122.1
2022-01-12/06:17:50          6.182     14.74     122.2
2022-01-12/06:18:00          6.179     14.75     122.3
2022-01-12/06:18:10          6.176     14.77     122.4
2022-01-12/06:18:20          6.173     14.78     122.5
2022-01-12/06:18:30          6.170     14.79     122.6
2022-01-12/06:18:40          6.167     14.80     122.7
2022-01-12/06:18:50          6.164     14.82     122.8
2022-01-12/06:19:00          6.161     14.83     122.9
2022-01-12/06:19:10          6.158     14.84     123.0
2022-01-12/06:19:20          6.155     14.85     123.1
2022-01-12/06:19:30          6.153     14.87     123.2
2022-01-12/06:19:40          6.150     14.88     123.3
2022-01-12/06:19:50          6.147     14.89     123.4
2022-01-12/06:20:00          6.144     14.90     123.5
2022-01-12/06:20:10          6.141     14.92     123.6
2022-01-12/06:20:20          6.138     14.93     123.7
2022-01-12/06:20:30          6.135     14.94     123.8
2022-01-12/06:20:40          6.132     14.95     123.9
2022-01-12/06:20:50          6.129     14.97     124.0
2022-01-12/06:21:00          6.126     14.98     124.1
2022-01-12/06:21:10          6.123     14.99     124.2
2022-01-12/06:21:20          6.120     15.00     124.3
2022-01-12/06:21:30          6.117     15.02     124.4
2022-01-12/06:21:40          6.114     15.03     124.5
2022-01-12/06:21:50          6.111     15.04     124.6
2022-01-12/06:22:00          6.108     15.05     124.7
2022-01-12/06:22:10          6.105     15.07     124.8
2022-01-12/06:22:20          6.102     15.08     124.9
2022-01-12/06:22:30          6.099     15.09     125.0
2022-01-12/06:22:40          6.096     15.11     125.1
2022-01-12/06:22:50          6.093     15.12     125.2
2022-01-12/06:23:00          6.090     15.13     125.3
2022-01-12/06:23:10          6.087     15.14     125.4
2022-01-12/06:23:20          6.084     15.16     125.6
2022-01-12/06:23:30          6.081     15.17     125.7
2022-01-12/06:23:40          6.079     15.18     125.8
2022-01-12/06:23:50          6.076     15.20     125.9
2022-01-12/06:24:00          6.073     15.21     126.0
2022-01-12/06:24:10          6.070     15.22     126.1
2022-01-12/06:24:20          6.067     15.23     126.2
2022-01-12/06:24:30          6.064     15.25     126.3
2022-01-12/06:24:40          6.061     15.26     126.4
2022-01-12/06:24:50          6.058     15.27     126.5
2022-01-12/06:25:00          6.055     15.29     126.6
2022-01-12/06:25:10          6.052     15.30     126.7
2022-01-12/06:25:20          6.049     15.31     126.8
2022-01-12/06:25:30          6.046     15.32     126.9
2022-01-12/06:25:40          6.043     15.34     127.0
2022-01-12/06:25:50          6.040     15.35     127.1
2022-01-12/06:26:00          6.037     15.36     127.2
2022-01-12/06:26:10          6.034     15.38     127.3
2022-01-12/06:26:20          6.031     15.39     127.4
2022-01-12/06:26:30          6.028     15.40     127.5
2022-01-12/06:26:40          6.025     15.42     127.6
2022-01-12/06:26:50          6.022     15.43     127.7
2022-01-12/06:27:00          6.019     15.44     127.8
2022-01-12/06:27:10          6.016     15.45     127.9
2022-01-12/06:27:20          6.013     15.47     128.0
2022-01-12/06:27:30          6.010     15.48     128.1
2022-01-12/06:27:40          6.007     15.49     128.2
2022-01-12/06:27:50          6.004     15.51     128.3
2022-01-12/06:28:00          6.001     15.52     128.4
2022-01-12/06:28:10          5.998     15.53     128.5
2022-01-12/06:28:20          5.995     15.55     128.6
2022-01-12/06:28:30          5.992     15.56     128.7
2022-01-12/06:28:40          5.989     15.57     128.8
2022-01-12/06:28:50          5.986     15.59     128.9
2022-01-12/06:29:00          5.983     15.60     129.0
2022-01-12/06:29:10          5.980     15.61     129.2
2022-01-12/06:29:20          5.977     15.63     129.3
2022-01-12/06:29:30          5.974     15.64     129.4
2022-01-12/06:29:40          5.971     15.65     129.5
2022-01-12/06:29:50          5.968     15.67     129.6
2022-01-12/06:30:00          5.965     15.68     129.7
2022-01-12/06:30:10          5.962     15.69     129.8
2022-01-12/06:30:20          5.959     15.71     129.9
2022-01-12/06:30:30          5.956     15.72     130.0
2022-01-12/06:30:40          5.953     15.73     130.1
2022-01-12/06:30:50          5.950     15.75     130.2
2022-01-12/06:31:00          5.947     15.76     130.3
2022-01-12/06:31:10          5.944     15.77     130.4
2022-01-12/06:31:20          5.941     15.79     130.5
2022-01-12/06:31:30          5.938     15.80     130.6
2022-01-12/06:31:40          5.935     15.81     130.7
2022-01-12/06:31:50          5.932     15.83     130.8
2022-01-12/06:32:00          5.929     15.84     130.9
2022-01-12/06:32:10          5.926     15.85     131.0
2022-01-12/06:32:20          5.923     15.87     131.1
2022-01-12/06:32:30          5.920     15.88     131.2
2022-01-12/06:32:40          5.917     15.89     131.3
2022-01-12/06:32:50          5.914     15.91     131.4
2022-01-12/06:33:00          5.911     15.92     131.5
2022-01-12/06:33:10          5.908     15.94     131.6
2022-01-12/06:33:20          5.905     15.95     131.7
2022-01-12/06:33:30          5.902     15.96     131.8
2022-01-12/06:33:40          5.899     15.98     131.9
2022-01-12/06:33:50          5.896     15.99     132.0
2022-01-12/06:34:00          5.893     16.00     132.1
2022-01-12/06:34:10          5.890     16.02     132.2
2022-01-12/06:34:20          5.887     16.03     132.3
2022-01-12/06:34:30          5.884     16.04     132.4
2022-01-12/06:34:40          5.881     16.06     132.6
2022-01-12/06:34:50          5.878     16.07     132.7
2022-01-12/06:35:00          5.875     16.09     132.8
2022-01-12/06:35:10          5.872     16.10     132.9
2022-01-12/06:35:20          5.869     16.11     133.0
2022-01-12/06:35:30          5.866     16.13     133.1
2022-01-12/06:35:40          5.863     16.14     133.2
2022-01-12/06:35:50          5.860     16.15     133.3
2022-01-12/06:36:00          5.857     16.17     133.4
2022-01-12/06:36:10          5.854     16.18     133.5
2022-01-12/06:36:20          5.851     16.20     133.6
2022-01-12/06:36:30          5.848     16.21     133.7
2022-01-12/06:36:40          5.845     16.22     133.8
2022-01-12/06:36:50          5.842     16.24     133.9
2022-01-12/06:37:00          5.839     16.25     134.0
2022-01-12/06:37:10          5.836     16.27     134.1
2022-01-12/06:37:20          5.833     16.28     134.2
2022-01-12/06:37:30          5.830     16.29     134.3
2022-01-12/06:37:40          5.827     16.31     134.4
2022-01-12/06:37:50          5.824     16.32     134.5
2022-01-12/06:38:00          5.821     16.34     134.6
2022-01-12/06:38:10          5.818     16.35     134.7
2022-01-12/06:38:20          5.815     16.36     134.8
2022-01-12/06:38:30          5.812     16.38     134.9
2022-01-12/06:38:40          5.809     16.39     135.0
2022-01-12/06:38:50          5.806     16.41     135.1
2022-01-12/06:39:00          5.803     16.42     135.2
2022-01-12/06:39:10          5.800     16.43     135.3
2022-01-12/06:39:20          5.797     16.45     135.4
2022-01-12/06:39:30          5.794     16.46     135.5
2022-01-12/06:39:40          5.791     16.48     135.6
2022-01-12/06:39:50          5.787     16.49     135.7
2022-01-12/06:40:00          5.784     16.50     135.9
2022-01-12/06:40:10          5.781     16.52     136.0
2022-01-12/06:40:20          5.778     16.53     136.1
2022-01-12/06:40:30          5.775     16.55     136.2
2022-01-12/06:40:40          5.772     16.56     136.3
2022-01-12/06:40:50          5.769     16.58     136.4
2022-01-12/06:41:00          5.766     16.59     136.5
2022-01-12/06:41:10          5.763     16.60     136.6
2022-01-12/06:41:20          5.760     16.62     136.7
2022-01-12/06:41:30          5.757     16.63     136.8
2022-01-12/06:41:40          5.754     16.65     136.9
2022-01-12/06:41:50          5.751     16.66     137.0
2022-01-12/06:42:00          5.748     16.68     137.1
2022-01-12/06:42:10          5.745     16.69     137.2
2022-01-12/06:42:20          5.742     16.70     137.3
2022-01-12/06:42:30          5.739     16.72     137.4
2022-01-12/06:42:40          5.736     16.73     137.5
2022-01-12/06:42:50          5.733     16.75     137.6
2022-01-12/06:43:00          5.730     16.76     137.7
2022-01-12/06:43:10          5.727     16.78     137.8
2022-01-12/06:43:20          5.724     16.79     137.9
2022-01-12/06:43:30          5.721     16.81     138.0
2022-01-12/06:43:40          5.718     16.82     138.1
2022-01-12/06:43:50          5.715     16.83     138.2
2022-01-12/06:44:00          5.711     16.85     138.3
2022-01-12/06:44:10          5.708     16.86     138.4
2022-01-12/06:44:20          5.705     16.88     138.5
2022-01-12/06:44:30          5.702     16.89     138.6
2022-01-12/06:44:40          5.699     16.91     138.7
2022-01-12/06:44:50          5.696     16.92     138.8
2022-01-12/06:45:00          5.693     16.94     138.9
2022-01-12/06:45:10          5.690     16.95     139.0
2022-01-12/06:45:20          5.687     16.97     139.2
2022-01-12/06:45:30          5.684     16.98     139.3
2022-01-12/06:45:40          5.681     16.99     139.4
2022-01-12/06:45:50          5.678     17.01     139.5
2022-01-12/06:46:00          5.675     17.02     139.6
2022-01-12/06:46:10          5.672     17.04     139.7
2022-01-12/06:46:20          5.669     17.05     139.8
2022-01-12/06:46:30          5.666     17.07     139.9
2022-01-12/06:46:40          5.663     17.08     140.0
2022-01-12/06:46:50          5.660     17.10     140.1
2022-01-12/06:47:00          5.656     17.11     140.2
2022-01-12/06:47:10          5.653     17.13     140.3
2022-01-12/06:47:20          5.650     17.14     140.4
2022-01-12/06:47:30          5.647     17.16     140.5
2022-01-12/06:47:40          5.644     17.17     140.6
2022-01-12/06:47:50          5.641     17.19     140.7
2022-01-12/06:48:00          5.638     17.20     140.8
2022-01-12/06:48:10          5.635     17.22     140.9
2022-01-12/06:48:20          5.632     17.23     141.0
2022-01-12/06:48:30          5.629     17.25     141.1
2022-01-12/06:48:40          5.626     17.26     141.2
2022-01-12/06:48:50          5.623     17.28     141.3
2022-01-12/06:49:00          5.620     17.29     141.4
2022-01-12/06:49:10          5.617     17.31     141.5
2022-01-12/06:49:20          5.614     17.32     141.6
2022-01-12/06:49:30          5.610     17.34     141.7
2022-01-12/06:49:40          5.607     17.35     141.8
2022-01-12/06:49:50          5.604     17.37     141.9
2022-01-12/06:50:00          5.601     17.38     142.0
2022-01-12/06:50:10          5.598     17.40     142.1
2022-01-12/06:50:20          5.595     17.41     142.3
2022-01-12/06:50:30          5.592     17.43     142.4
2022-01-12/06:50:40          5.589     17.44     142.5
2022-01-12/06:50:50          5.586     17.46     142.6
2022-01-12/06:51:00          5.583     17.47     142.7
2022-01-12/06:51:10          5.580     17.49     142.8
2022-01-12/06:51:20          5.577     17.50     142.9
2022-01-12/06:51:30          5.574     17.52     143.0
2022-01-12/06:51:40          5.571     17.53     143.1
2022-01-12/06:51:50          5.567     17.55     143.2
2022-01-12/06:52:00          5.564     17.56     143.3
2022-01-12/06:52:10          5.561     17.58     143.4
2022-01-12/06:52:20          5.558     17.60     143.5
2022-01-12/06:52:30          5.555     17.61     143.6
2022-01-12/06:52:40          5.552     17.63     143.7
2022-01-12/06:52:50          5.549     17.64     143.8
2022-01-12/06:53:00          5.546     17.66     143.9
2022-01-12/06:53:10          5.543     17.67     144.0
2022-01-12/06:53:20          5.540     17.69     144.1
2022-01-12/06:53:30          5.537     17.70     144.2
2022-01-12/06:53:40          5.533     17.72     144.3
2022-01-12/06:53:50          5.530     17.73     144.4
2022-01-12/06:54:00          5.527     17.75     144.5
2022-01-12/06:54:10          5.524     17.77     144.6
2022-01-12/06:54:20          5.521     17.78     144.7
2022-01-12/06:54:30          5.518     17.80     144.8
2022-01-12/06:54:40          5.515     17.81     144.9
2022-01-12/06:54:50          5.512     17.83     145.0
2022-01-12/06:55:00          5.509     17.84     145.1
2022-01-12/06:55:10          5.506     17.86     145.2
2022-01-12/06:55:20          5.503     17.87     145.4
2022-01-12/06:55:30          5.499     17.89     145.5
2022-01-12/06:55:40          5.496     17.91     145.6
2022-01-12/06:55:50          5.493     17.92     145.7
2022-01-12/06:56:00          5.490     17.94     145.8
2022-01-12/06:56:10          5.487     17.95     145.9
2022-01-12/06:56:20          5.484     17.97     146.0
2022-01-12/06:56:30          5.481     17.98     146.1
2022-01-12/06:56:40          5.478     18.00     146.2
2022-01-12/06:56:50          5.475     18.02     146.3
2022-01-12/06:57:00          5.472     18.03     146.4
2022-01-12/06:57:10          5.468     18.05     146.5
2022-01-12/06:57:20          5.465     18.06     146.6
2022-01-12/06:57:30          5.462     18.08     146.7
2022-01-12/06:57:40          5.459     18.10     146.8
2022-01-12/06:57:50          5.456     18.11     146.9
2022-01-12/06:58:00          5.453     18.13     147.0
2022-01-12/06:58:10          5.450     18.14     147.1
2022-01-12/06:58:20          5.447     18.16     147.2
2022-01-12/06:58:30          5.444     18.18     147.3
2022-01-12/06:58:40          5.440     18.19     147.4
2022-01-12/06:58:50          5.437     18.21     147.5
2022-01-12/06:59:00          5.434     18.22     147.6
2022-01-12/06:59:10          5.431     18.24     147.7
2022-01-12/06:59:20          5.428     18.26     147.8
2022-01-12/06:59:30          5.425     18.27     147.9
2022-01-12/06:59:40          5.422     18.29     148.0
2022-01-12/06:59:50          5.419     18.30     148.1
2022-01-12/07:00:00          5.416     18.32     148.3
2022-01-12/07:00:10          5.412     18.34     148.4
2022-01-12/07:00:20          5.409     18.35     148.5
2022-01-12/07:00:30          5.406     18.37     148.6
2022-01-12/07:00:40          5.403     18.38     148.7
2022-01-12/07:00:50          5.400     18.40     148.8
2022-01-12/07:01:00          5.397     18.42     148.9
2022-01-12/07:01:10          5.394     18.43     149.0
2022-01-12/07:01:20          5.391     18.45     149.1
2022-01-12/07:01:30          5.387     18.47     149.2
2022-01-12/07:01:40          5.384     18.48     149.3
2022-01-12/07:01:50          5.381     18.50     149.4
2022-01-12/07:02:00          5.378     18.52     149.5
2022-01-12/07:02:10          5.375     18.53     149.6
2022-01-12/07:02:20          5.372     18.55     149.7
2022-01-12/07:02:30          5.369     18.56     149.8
2022-01-12/07:02:40          5.366     18.58     149.9
2022-01-12/07:02:50          5.362     18.60     150.0
2022-01-12/07:03:00          5.359     18.61     150.1
2022-01-12/07:03:10          5.356     18.63     150.2
2022-01-12/07:03:20          5.353     18.65     150.3
2022-01-12/07:03:30          5.350     18.66     150.4
2022-01-12/07:03:40          5.347     18.68     150.5
2022-01-12/07:03:50          5.344     18.70     150.6
2022-01-12/07:04:00          5.341     18.71     150.7
2022-01-12/07:04:10          5.337     18.73     150.8
2022-01-12/07:04:20          5.334     18.75     150.9
2022-01-12/07:04:30          5.331     18.76     151.0
2022-01-12/07:04:40          5.328     18.78     151.2
2022-01-12/07:04:50          5.325     18.80     151.3
2022-01-12/07:05:00          5.322     18.81     151.4
2022-01-12/07:05:10          5.319     18.83     151.5
2022-01-12/07:05:20          5.315     18.85     151.6
2022-01-12/07:05:30          5.312     18.86     151.7
2022-01-12/07:05:40          5.309     18.88     151.8
2022-01-12/07:05:50          5.306     18.90     151.9
2022-01-12/07:06:00          5.303     18.91     152.0
2022-01-12/07:06:10          5.300     18.93     152.1
2022-01-12/07:06:20          5.297     18.95     152.2
2022-01-12/07:06:30          5.293     18.97     152.3
2022-01-12/07:06:40          5.290     18.98     152.4
2022-01-12/07:06:50          5.287     19.00     152.5
2022-01-12/07:07:00          5.284     19.02     152.6
2022-01-12/07:07:10          5.281     19.03     152.7
2022-01-12/07:07:20          5.278     19.05     152.8
2022-01-12/07:07:30          5.275     19.07     152.9
2022-01-12/07:07:40          5.271     19.08     153.0
2022-01-12/07:07:50          5.268     19.10     153.1
2022-01-12/07:08:00          5.265     19.12     153.2
2022-01-12/07:08:10          5.262     19.14     153.3
2022-01-12/07:08:20          5.259     19.15     153.4
2022-01-12/07:08:30          5.256     19.17     153.5
2022-01-12/07:08:40          5.252     19.19     153.6
2022-01-12/07:08:50          5.249     19.20     153.7
2022-01-12/07:09:00          5.246     19.22     153.8
2022-01-12/07:09:10          5.243     19.24     154.0
2022-01-12/07:09:20          5.240     19.26     154.1
2022-01-12/07:09:30          5.237     19.27     154.2
2022-01-12/07:09:40          5.233     19.29     154.3
2022-01-12/07:09:50          5.230     19.31     154.4
2022-01-12/07:10:00          5.227     19.32     154.5
2022-01-12/07:10:10          5.224     19.34     154.6
2022-01-12/07:10:20          5.221     19.36     154.7
2022-01-12/07:10:30          5.218     19.38     154.8
2022-01-12/07:10:40          5.215     19.39     154.9
2022-01-12/07:10:50          5.211     19.41     155.0
2022-01-12/07:11:00          5.208     19.43     155.1
2022-01-12/07:11:10          5.205     19.45     155.2
2022-01-12/07:11:20          5.202     19.46     155.3
2022-01-12/07:11:30          5.199     19.48     155.4
2022-01-12/07:11:40          5.195     19.50     155.5
2022-01-12/07:11:50          5.192     19.52     155.6
2022-01-12/07:12:00          5.189     19.53     155.7
2022-01-12/07:12:10          5.186     19.55     155.8
