Time	R	Lat	Lon
2022-01-12/02:46:05	1.006	-66.32666666666667	1.5444166666666774
2022-01-12/02:46:06	1.006	-66.326	1.552699999999959
2022-01-12/02:46:07	1.006	-66.32533333333333	1.5609833333332972
2022-01-12/02:46:08	1.006	-66.32466666666667	1.5692666666666355
2022-01-12/02:46:09	1.006	-66.324	1.5775499999999738
2022-01-12/02:46:10	1.006	-66.32333333333334	1.5858333333333121
2022-01-12/02:46:11	1.006	-66.32266666666666	1.5941166666666504
2022-01-12/02:46:12	1.006	-66.322	1.6023999999999887
2022-01-12/02:46:13	1.006	-66.32133333333333	1.610683333333327
2022-01-12/02:46:14	1.006	-66.32066666666667	1.6189666666666653
2022-01-12/02:46:15	1.006	-66.32	1.6272500000000036
2022-01-12/02:46:16	1.006	-66.31933333333333	1.635533333333342
2022-01-12/02:46:17	1.006	-66.31866666666667	1.6438166666666802
2022-01-12/02:46:18	1.006	-66.318	1.6521000000000186
2022-01-12/02:46:19	1.006	-66.31733333333334	1.6603833333333
2022-01-12/02:46:20	1.006	-66.31666666666666	1.6686666666666383
2022-01-12/02:46:21	1.006	-66.316	1.6769499999999766
2022-01-12/02:46:22	1.006	-66.31533333333333	1.685233333333315
2022-01-12/02:46:23	1.006	-66.31466666666667	1.6935166666666532
2022-01-12/02:46:24	1.006	-66.31400000000001	1.7017999999999915
2022-01-12/02:46:25	1.006	-66.31333333333333	1.7100833333333298
2022-01-12/02:46:26	1.006	-66.31266666666667	1.7183666666666682
2022-01-12/02:46:27	1.006	-66.312	1.7266500000000065
2022-01-12/02:46:28	1.006	-66.31133333333334	1.7349333333333448
2022-01-12/02:46:29	1.006	-66.31066666666666	1.743216666666683
2022-01-12/02:46:30	1.006	-66.31	1.7514999999999645
2022-01-12/02:46:31	1.006	-66.30933333333334	1.7597833333333028
2022-01-12/02:46:32	1.006	-66.30866666666667	1.7680666666666411
2022-01-12/02:46:33	1.006	-66.308	1.7763499999999794
2022-01-12/02:46:34	1.006	-66.30733333333333	1.7846333333333178
2022-01-12/02:46:35	1.006	-66.30666666666667	1.792916666666656
2022-01-12/02:46:36	1.006	-66.306	1.8011999999999944
2022-01-12/02:46:37	1.006	-66.30533333333334	1.8094833333333327
2022-01-12/02:46:38	1.006	-66.30466666666668	1.817766666666671
2022-01-12/02:46:39	1.006	-66.304	1.8260500000000093
2022-01-12/02:46:40	1.006	-66.30333333333334	1.8343333333333476
2022-01-12/02:46:41	1.006	-66.30266666666667	1.8426166666666859
2022-01-12/02:46:42	1.006	-66.302	1.8509000000000242
2022-01-12/02:46:43	1.006	-66.30133333333333	1.8591833333333057
2022-01-12/02:46:44	1.006	-66.30066666666667	1.867466666666644
2022-01-12/02:46:45	1.006	-66.30000000000001	1.8757499999999823
2022-01-12/02:46:46	1.006	-66.29933333333334	1.8840333333333206
2022-01-12/02:46:47	1.006	-66.29866666666668	1.8923166666666589
2022-01-12/02:46:48	1.006	-66.298	1.9005999999999972
2022-01-12/02:46:49	1.006	-66.29733333333334	1.9088833333333355
2022-01-12/02:46:50	1.006	-66.29666666666667	1.9171666666666738
2022-01-12/02:46:51	1.006	-66.296	1.925450000000012
2022-01-12/02:46:52	1.006	-66.29533333333333	1.9337333333333504
2022-01-12/02:46:53	1.006	-66.29466666666667	1.9420166666666887
2022-01-12/02:46:54	1.006	-66.29400000000001	1.9502999999999702
2022-01-12/02:46:55	1.006	-66.29333333333334	1.9585833333333085
2022-01-12/02:46:56	1.006	-66.29266666666668	1.9668666666666468
2022-01-12/02:46:57	1.006	-66.292	1.975149999999985
2022-01-12/02:46:58	1.006	-66.29133333333334	1.9834333333333234
2022-01-12/02:46:59	1.006	-66.29066666666667	1.9917166666666617
2022-01-12/02:47:00	1.006	-66.29	2.0
2022-01-12/02:47:01	1.006	-66.28916666666667	2.0083166666666443
2022-01-12/02:47:02	1.006	-66.28833333333334	2.0166333333333455
2022-01-12/02:47:03	1.006	-66.28750000000001	2.02494999999999
2022-01-12/02:47:04	1.006	-66.28666666666668	2.033266666666691
2022-01-12/02:47:05	1.006	-66.28583333333334	2.0415833333333353
2022-01-12/02:47:06	1.006	-66.28500000000001	2.0498999999999796
2022-01-12/02:47:07	1.006	-66.28416666666668	2.058216666666681
2022-01-12/02:47:08	1.006	-66.28333333333333	2.066533333333325
2022-01-12/02:47:09	1.006	-66.2825	2.0748500000000263
2022-01-12/02:47:10	1.006	-66.28166666666667	2.0831666666666706
2022-01-12/02:47:11	1.006	-66.28083333333333	2.091483333333315
2022-01-12/02:47:12	1.006	-66.28	2.099800000000016
2022-01-12/02:47:13	1.006	-66.27916666666667	2.1081166666666604
2022-01-12/02:47:14	1.006	-66.27833333333334	2.1164333333333616
2022-01-12/02:47:15	1.006	-66.2775	2.124750000000006
2022-01-12/02:47:16	1.006	-66.27666666666667	2.1330666666666502
2022-01-12/02:47:17	1.006	-66.27583333333334	2.1413833333333514
2022-01-12/02:47:18	1.006	-66.275	2.1496999999999957
2022-01-12/02:47:19	1.006	-66.27416666666667	2.158016666666697
2022-01-12/02:47:20	1.006	-66.27333333333334	2.166333333333341
2022-01-12/02:47:21	1.006	-66.27250000000001	2.1746499999999855
2022-01-12/02:47:22	1.006	-66.27166666666668	2.1829666666666867
2022-01-12/02:47:23	1.006	-66.27083333333333	2.191283333333331
2022-01-12/02:47:24	1.006	-66.27	2.199600000000032
2022-01-12/02:47:25	1.006	-66.26916666666666	2.2079166666666765
2022-01-12/02:47:26	1.006	-66.26833333333333	2.216233333333321
2022-01-12/02:47:27	1.006	-66.2675	2.224550000000022
2022-01-12/02:47:28	1.006	-66.26666666666667	2.2328666666666663
2022-01-12/02:47:29	1.006	-66.26583333333333	2.2411833333333675
2022-01-12/02:47:30	1.006	-66.265	2.249500000000012
2022-01-12/02:47:31	1.006	-66.26416666666667	2.257816666666656
2022-01-12/02:47:32	1.006	-66.26333333333334	2.2661333333333573
2022-01-12/02:47:33	1.006	-66.2625	2.2744500000000016
2022-01-12/02:47:34	1.006	-66.26166666666667	2.282766666666703
2022-01-12/02:47:35	1.006	-66.26083333333334	2.291083333333347
2022-01-12/02:47:36	1.006	-66.26	2.2993999999999915
2022-01-12/02:47:37	1.006	-66.25916666666667	2.3077166666666926
2022-01-12/02:47:38	1.006	-66.25833333333333	2.316033333333337
2022-01-12/02:47:39	1.006	-66.2575	2.324350000000038
2022-01-12/02:47:40	1.006	-66.25666666666666	2.3326666666666824
2022-01-12/02:47:41	1.006	-66.25583333333333	2.3409833333333268
2022-01-12/02:47:42	1.006	-66.255	2.349300000000028
2022-01-12/02:47:43	1.006	-66.25416666666666	2.3576166666666722
2022-01-12/02:47:44	1.006	-66.25333333333333	2.3659333333333734
2022-01-12/02:47:45	1.006	-66.2525	2.3742500000000177
2022-01-12/02:47:46	1.006	-66.25166666666667	2.382566666666662
2022-01-12/02:47:47	1.006	-66.25083333333333	2.3908833333333632
2022-01-12/02:47:48	1.006	-66.25	2.3992000000000075
2022-01-12/02:47:49	1.006	-66.24916666666667	2.4075166666667087
2022-01-12/02:47:50	1.006	-66.24833333333333	2.415833333333353
2022-01-12/02:47:51	1.006	-66.2475	2.4241499999999974
2022-01-12/02:47:52	1.006	-66.24666666666667	2.4324666666666985
2022-01-12/02:47:53	1.006	-66.24583333333332	2.440783333333343
2022-01-12/02:47:54	1.006	-66.24499999999999	2.449100000000044
2022-01-12/02:47:55	1.006	-66.24416666666666	2.4574166666666883
2022-01-12/02:47:56	1.006	-66.24333333333333	2.4657333333333327
2022-01-12/02:47:57	1.006	-66.24249999999999	2.474050000000034
2022-01-12/02:47:58	1.006	-66.24166666666666	2.482366666666678
2022-01-12/02:47:59	1.006	-66.24083333333333	2.4906833333333793
2022-01-12/02:48:00	1.006	-66.24	2.4990000000000236
2022-01-12/02:48:01	1.006	-66.23916666666666	2.507316666666668
2022-01-12/02:48:02	1.006	-66.23833333333333	2.515633333333369
2022-01-12/02:48:03	1.006	-66.2375	2.5239500000000135
2022-01-12/02:48:04	1.006	-66.23666666666666	2.5322666666667146
2022-01-12/02:48:05	1.006	-66.23583333333333	2.540583333333359
2022-01-12/02:48:06	1.006	-66.235	2.5489000000000033
2022-01-12/02:48:07	1.006	-66.23416666666667	2.5572166666667044
2022-01-12/02:48:08	1.006	-66.23333333333333	2.5655333333333488
2022-01-12/02:48:09	1.006	-66.2325	2.573849999999993
2022-01-12/02:48:10	1.006	-66.23166666666665	2.5821666666666943
2022-01-12/02:48:11	1.006	-66.23083333333332	2.5904833333333386
2022-01-12/02:48:12	1.006	-66.22999999999999	2.5988000000000397
2022-01-12/02:48:13	1.006	-66.22916666666666	2.607116666666684
2022-01-12/02:48:14	1.006	-66.22833333333332	2.6154333333333284
2022-01-12/02:48:15	1.006	-66.22749999999999	2.6237500000000296
2022-01-12/02:48:16	1.006	-66.22666666666666	2.632066666666674
2022-01-12/02:48:17	1.006	-66.22583333333333	2.640383333333375
2022-01-12/02:48:18	1.006	-66.225	2.6487000000000194
2022-01-12/02:48:19	1.006	-66.22416666666666	2.6570166666666637
2022-01-12/02:48:20	1.006	-66.22333333333333	2.665333333333365
2022-01-12/02:48:21	1.006	-66.2225	2.673650000000009
2022-01-12/02:48:22	1.006	-66.22166666666666	2.6819666666666535
2022-01-12/02:48:23	1.006	-66.22083333333333	2.6902833333333547
2022-01-12/02:48:24	1.006	-66.22	2.698599999999999
2022-01-12/02:48:25	1.006	-66.21916666666667	2.7069166666667
2022-01-12/02:48:26	1.006	-66.21833333333333	2.7152333333333445
2022-01-12/02:48:27	1.006	-66.2175	2.723549999999989
2022-01-12/02:48:28	1.006	-66.21666666666667	2.73186666666669
2022-01-12/02:48:29	1.006	-66.21583333333334	2.7401833333333343
2022-01-12/02:48:30	1.006	-66.215	2.7485000000000355
2022-01-12/02:48:31	1.006	-66.21416666666666	2.75681666666668
2022-01-12/02:48:32	1.006	-66.21333333333332	2.765133333333324
2022-01-12/02:48:33	1.006	-66.21249999999999	2.7734500000000253
2022-01-12/02:48:34	1.006	-66.21166666666666	2.7817666666666696
2022-01-12/02:48:35	1.006	-66.21083333333333	2.790083333333314
2022-01-12/02:48:36	1.006	-66.21	2.798400000000015
2022-01-12/02:48:37	1.006	-66.20916666666666	2.8067166666666594
2022-01-12/02:48:38	1.006	-66.20833333333333	2.8150333333333606
2022-01-12/02:48:39	1.006	-66.2075	2.823350000000005
2022-01-12/02:48:40	1.006	-66.20666666666666	2.8316666666666492
2022-01-12/02:48:41	1.006	-66.20583333333333	2.8399833333333504
2022-01-12/02:48:42	1.006	-66.205	2.8482999999999947
2022-01-12/02:48:43	1.006	-66.20416666666667	2.856616666666639
2022-01-12/02:48:44	1.006	-66.20333333333333	2.86493333333334
2022-01-12/02:48:45	1.006	-66.2025	2.8732499999999845
2022-01-12/02:48:46	1.006	-66.20166666666667	2.8815666666666857
2022-01-12/02:48:47	1.006	-66.20083333333334	2.88988333333333
2022-01-12/02:48:48	1.006	-66.2	2.8981999999999744
2022-01-12/02:48:49	1.006	-66.19916666666667	2.9065166666666755
2022-01-12/02:48:50	1.006	-66.19833333333332	2.91483333333332
2022-01-12/02:48:51	1.006	-66.19749999999999	2.923150000000021
2022-01-12/02:48:52	1.006	-66.19666666666666	2.9314666666666653
2022-01-12/02:48:53	1.006	-66.19583333333333	2.9397833333333097
2022-01-12/02:48:54	1.006	-66.195	2.948100000000011
2022-01-12/02:48:55	1.006	-66.19416666666666	2.956416666666655
2022-01-12/02:48:56	1.006	-66.19333333333333	2.9647333333332995
2022-01-12/02:48:57	1.006	-66.1925	2.9730500000000006
2022-01-12/02:48:58	1.006	-66.19166666666666	2.981366666666645
2022-01-12/02:48:59	1.006	-66.19083333333333	2.989683333333346
2022-01-12/02:49:00	1.006	-66.19	2.9979999999999905
2022-01-12/02:49:01	1.006	-66.18916666666667	3.0063166666666348
2022-01-12/02:49:02	1.006	-66.18833333333333	3.014633333333336
2022-01-12/02:49:03	1.006	-66.1875	3.0229499999999803
2022-01-12/02:49:04	1.006	-66.18666666666667	3.0312666666666814
2022-01-12/02:49:05	1.006	-66.18583333333333	3.0395833333333258
2022-01-12/02:49:06	1.006	-66.185	3.04789999999997
2022-01-12/02:49:07	1.006	-66.18416666666667	3.0562166666666712
2022-01-12/02:49:08	1.006	-66.18333333333334	3.0645333333333156
2022-01-12/02:49:09	1.006	-66.1825	3.07284999999996
2022-01-12/02:49:10	1.006	-66.18166666666667	3.081166666666661
2022-01-12/02:49:11	1.006	-66.18083333333333	3.0894833333333054
2022-01-12/02:49:12	1.006	-66.17999999999999	3.0978000000000065
2022-01-12/02:49:13	1.006	-66.17916666666666	3.106116666666651
2022-01-12/02:49:14	1.006	-66.17833333333333	3.114433333333295
2022-01-12/02:49:15	1.006	-66.1775	3.1227499999999964
2022-01-12/02:49:16	1.006	-66.17666666666666	3.1310666666666407
2022-01-12/02:49:17	1.006	-66.17583333333333	3.139383333333342
2022-01-12/02:49:18	1.006	-66.175	3.147699999999986
2022-01-12/02:49:19	1.006	-66.17416666666666	3.1560166666666305
2022-01-12/02:49:20	1.006	-66.17333333333333	3.1643333333333317
2022-01-12/02:49:21	1.006	-66.1725	3.172649999999976
2022-01-12/02:49:22	1.006	-66.17166666666667	3.1809666666666203
2022-01-12/02:49:23	1.006	-66.17083333333333	3.1892833333333215
2022-01-12/02:49:24	1.006	-66.17	3.197599999999966
2022-01-12/02:49:25	1.006	-66.16916666666667	3.205916666666667
2022-01-12/02:49:26	1.006	-66.16833333333334	3.2142333333333113
2022-01-12/02:49:27	1.006	-66.1675	3.2225499999999556
2022-01-12/02:49:28	1.006	-66.16666666666667	3.230866666666657
2022-01-12/02:49:29	1.006	-66.16583333333334	3.239183333333301
2022-01-12/02:49:30	1.006	-66.16499999999999	3.2474999999999454
2022-01-12/02:49:31	1.006	-66.16416666666666	3.2558166666666466
2022-01-12/02:49:32	1.006	-66.16333333333333	3.264133333333291
2022-01-12/02:49:33	1.006	-66.1625	3.272449999999992
2022-01-12/02:49:34	1.006	-66.16166666666666	3.2807666666666364
2022-01-12/02:49:35	1.006	-66.16083333333333	3.2890833333332807
2022-01-12/02:49:36	1.006	-66.16	3.297399999999982
2022-01-12/02:49:37	1.006	-66.15916666666666	3.3057166666666262
2022-01-12/02:49:38	1.006	-66.15833333333333	3.3140333333333274
2022-01-12/02:49:39	1.006	-66.1575	3.3223499999999717
2022-01-12/02:49:40	1.006	-66.15666666666667	3.330666666666616
2022-01-12/02:49:41	1.006	-66.15583333333333	3.338983333333317
2022-01-12/02:49:42	1.006	-66.155	3.3472999999999615
2022-01-12/02:49:43	1.006	-66.15416666666667	3.355616666666606
2022-01-12/02:49:44	1.006	-66.15333333333334	3.363933333333307
2022-01-12/02:49:45	1.006	-66.1525	3.3722499999999513
2022-01-12/02:49:46	1.006	-66.15166666666667	3.3805666666666525
2022-01-12/02:49:47	1.006	-66.15083333333334	3.388883333333297
2022-01-12/02:49:48	1.006	-66.15	3.397199999999941
2022-01-12/02:49:49	1.006	-66.14916666666667	3.4055166666666423
2022-01-12/02:49:50	1.006	-66.14833333333334	3.4138333333332866
2022-01-12/02:49:51	1.006	-66.1475	3.422149999999988
2022-01-12/02:49:52	1.006	-66.14666666666666	3.430466666666632
2022-01-12/02:49:53	1.006	-66.14583333333333	3.4387833333332765
2022-01-12/02:49:54	1.006	-66.145	3.4470999999999776
2022-01-12/02:49:55	1.006	-66.14416666666666	3.455416666666622
2022-01-12/02:49:56	1.006	-66.14333333333333	3.4637333333332663
2022-01-12/02:49:57	1.006	-66.1425	3.4720499999999674
2022-01-12/02:49:58	1.006	-66.14166666666667	3.4803666666666118
2022-01-12/02:49:59	1.006	-66.14083333333333	3.488683333333313
2022-01-12/02:50:00	1.006	-66.14	3.4969999999999573
2022-01-12/02:50:01	1.006	-66.13933333333334	3.5053166666666016
2022-01-12/02:50:02	1.006	-66.13866666666667	3.5136333333333027
2022-01-12/02:50:03	1.006	-66.138	3.521949999999947
2022-01-12/02:50:04	1.006	-66.13733333333333	3.5302666666666482
2022-01-12/02:50:05	1.006	-66.13666666666667	3.5385833333332926
2022-01-12/02:50:06	1.006	-66.136	3.546899999999937
2022-01-12/02:50:07	1.006	-66.13533333333334	3.555216666666638
2022-01-12/02:50:08	1.006	-66.13466666666666	3.5635333333332824
2022-01-12/02:50:09	1.006	-66.134	3.5718499999999835
2022-01-12/02:50:10	1.006	-66.13333333333333	3.580166666666628
2022-01-12/02:50:11	1.006	-66.13266666666667	3.588483333333329
2022-01-12/02:50:12	1.006	-66.132	3.5967999999999734
2022-01-12/02:50:13	1.006	-66.13133333333333	3.6051166666666177
2022-01-12/02:50:14	1.006	-66.13066666666667	3.613433333333319
2022-01-12/02:50:15	1.006	-66.13	3.621749999999963
2022-01-12/02:50:16	1.006	-66.12933333333334	3.6300666666666643
2022-01-12/02:50:17	1.006	-66.12866666666666	3.6383833333333087
2022-01-12/02:50:18	1.006	-66.128	3.64670000000001
2022-01-12/02:50:19	1.006	-66.12733333333333	3.655016666666654
2022-01-12/02:50:20	1.006	-66.12666666666667	3.6633333333332985
2022-01-12/02:50:21	1.006	-66.126	3.6716499999999996
2022-01-12/02:50:22	1.006	-66.12533333333333	3.679966666666644
2022-01-12/02:50:23	1.006	-66.12466666666667	3.688283333333345
2022-01-12/02:50:24	1.006	-66.124	3.6965999999999894
2022-01-12/02:50:25	1.006	-66.12333333333333	3.7049166666666338
2022-01-12/02:50:26	1.006	-66.12266666666666	3.713233333333335
2022-01-12/02:50:27	1.006	-66.122	3.7215499999999793
2022-01-12/02:50:28	1.006	-66.12133333333333	3.7298666666666804
2022-01-12/02:50:29	1.006	-66.12066666666666	3.7381833333333248
2022-01-12/02:50:30	1.006	-66.12	3.746499999999969
2022-01-12/02:50:31	1.006	-66.11933333333333	3.7548166666666702
2022-01-12/02:50:32	1.006	-66.11866666666667	3.7631333333333146
2022-01-12/02:50:33	1.006	-66.118	3.7714500000000157
2022-01-12/02:50:34	1.006	-66.11733333333333	3.77976666666666
2022-01-12/02:50:35	1.006	-66.11666666666666	3.7880833333333612
2022-01-12/02:50:36	1.006	-66.116	3.7964000000000055
2022-01-12/02:50:37	1.006	-66.11533333333333	3.80471666666665
2022-01-12/02:50:38	1.006	-66.11466666666666	3.813033333333351
2022-01-12/02:50:39	1.006	-66.11399999999999	3.8213499999999954
2022-01-12/02:50:40	1.006	-66.11333333333333	3.8296666666666965
2022-01-12/02:50:41	1.006	-66.11266666666667	3.837983333333341
2022-01-12/02:50:42	1.006	-66.112	3.846300000000042
2022-01-12/02:50:43	1.006	-66.11133333333333	3.8546166666666863
2022-01-12/02:50:44	1.006	-66.11066666666666	3.8629333333333307
2022-01-12/02:50:45	1.006	-66.11	3.871250000000032
2022-01-12/02:50:46	1.006	-66.10933333333332	3.879566666666676
2022-01-12/02:50:47	1.006	-66.10866666666666	3.8878833333333773
2022-01-12/02:50:48	1.006	-66.10799999999999	3.8962000000000216
2022-01-12/02:50:49	1.006	-66.10733333333333	3.904516666666666
2022-01-12/02:50:50	1.006	-66.10666666666665	3.912833333333367
2022-01-12/02:50:51	1.006	-66.106	3.9211500000000115
2022-01-12/02:50:52	1.006	-66.10533333333333	3.9294666666667126
2022-01-12/02:50:53	1.006	-66.10466666666666	3.937783333333357
2022-01-12/02:50:54	1.006	-66.104	3.9461000000000013
2022-01-12/02:50:55	1.006	-66.10333333333332	3.9544166666667024
2022-01-12/02:50:56	1.006	-66.10266666666666	3.9627333333333468
2022-01-12/02:50:57	1.006	-66.10199999999999	3.971050000000048
2022-01-12/02:50:58	1.006	-66.10133333333333	3.9793666666666923
2022-01-12/02:50:59	1.006	-66.10066666666665	3.9876833333333934
2022-01-12/02:51:00	1.006	-66.1	3.9960000000000377
2022-01-12/02:51:01	1.006	-66.09916666666666	4.004350000000045
2022-01-12/02:51:02	1.006	-66.09833333333333	4.012700000000052
2022-01-12/02:51:03	1.006	-66.0975	4.021050000000059
2022-01-12/02:51:04	1.006	-66.09666666666666	4.02940000000001
2022-01-12/02:51:05	1.006	-66.09583333333333	4.037750000000017
2022-01-12/02:51:06	1.006	-66.095	4.046100000000024
2022-01-12/02:51:07	1.006	-66.09416666666667	4.054450000000031
2022-01-12/02:51:08	1.006	-66.09333333333333	4.062800000000038
2022-01-12/02:51:09	1.006	-66.0925	4.071150000000046
2022-01-12/02:51:10	1.006	-66.09166666666667	4.079500000000053
2022-01-12/02:51:11	1.006	-66.09083333333332	4.08785000000006
2022-01-12/02:51:12	1.006	-66.08999999999999	4.09620000000001
2022-01-12/02:51:13	1.006	-66.08916666666666	4.1045500000000175
2022-01-12/02:51:14	1.006	-66.08833333333332	4.112900000000025
2022-01-12/02:51:15	1.006	-66.08749999999999	4.121250000000032
2022-01-12/02:51:16	1.006	-66.08666666666666	4.129600000000039
2022-01-12/02:51:17	1.006	-66.08583333333333	4.137950000000046
2022-01-12/02:51:18	1.006	-66.085	4.146300000000053
2022-01-12/02:51:19	1.006	-66.08416666666666	4.154650000000004
2022-01-12/02:51:20	1.006	-66.08333333333333	4.163000000000011
2022-01-12/02:51:21	1.006	-66.0825	4.171350000000018
2022-01-12/02:51:22	1.006	-66.08166666666666	4.179700000000025
2022-01-12/02:51:23	1.006	-66.08083333333333	4.1880500000000325
2022-01-12/02:51:24	1.006	-66.08	4.19640000000004
2022-01-12/02:51:25	1.006	-66.07916666666667	4.204750000000047
2022-01-12/02:51:26	1.006	-66.07833333333333	4.213100000000054
2022-01-12/02:51:27	1.006	-66.0775	4.221450000000004
2022-01-12/02:51:28	1.006	-66.07666666666667	4.2298000000000116
2022-01-12/02:51:29	1.006	-66.07583333333334	4.238150000000019
2022-01-12/02:51:30	1.006	-66.07499999999999	4.246500000000026
2022-01-12/02:51:31	1.006	-66.07416666666666	4.254850000000033
2022-01-12/02:51:32	1.006	-66.07333333333332	4.26320000000004
2022-01-12/02:51:33	1.006	-66.07249999999999	4.2715500000000475
2022-01-12/02:51:34	1.006	-66.07166666666666	4.279899999999998
2022-01-12/02:51:35	1.006	-66.07083333333333	4.288250000000005
2022-01-12/02:51:36	1.006	-66.07	4.296600000000012
2022-01-12/02:51:37	1.006	-66.06916666666666	4.304950000000019
2022-01-12/02:51:38	1.006	-66.06833333333333	4.313300000000027
2022-01-12/02:51:39	1.006	-66.0675	4.321650000000034
2022-01-12/02:51:40	1.006	-66.06666666666666	4.330000000000041
2022-01-12/02:51:41	1.006	-66.06583333333333	4.338350000000048
2022-01-12/02:51:42	1.006	-66.065	4.3466999999999985
2022-01-12/02:51:43	1.006	-66.06416666666667	4.355050000000006
2022-01-12/02:51:44	1.006	-66.06333333333333	4.363400000000013
2022-01-12/02:51:45	1.006	-66.0625	4.37175000000002
2022-01-12/02:51:46	1.006	-66.06166666666667	4.380100000000027
2022-01-12/02:51:47	1.006	-66.06083333333333	4.388450000000034
2022-01-12/02:51:48	1.006	-66.06	4.396800000000042
2022-01-12/02:51:49	1.006	-66.05916666666667	4.405149999999992
2022-01-12/02:51:50	1.006	-66.05833333333334	4.413499999999999
2022-01-12/02:51:51	1.006	-66.05749999999999	4.421850000000006
2022-01-12/02:51:52	1.006	-66.05666666666666	4.4302000000000135
2022-01-12/02:51:53	1.006	-66.05583333333333	4.438550000000021
2022-01-12/02:51:54	1.006	-66.05499999999999	4.446900000000028
2022-01-12/02:51:55	1.006	-66.05416666666666	4.455250000000035
2022-01-12/02:51:56	1.006	-66.05333333333333	4.463600000000042
2022-01-12/02:51:57	1.006	-66.0525	4.4719499999999925
2022-01-12/02:51:58	1.006	-66.05166666666666	4.4803
2022-01-12/02:51:59	1.006	-66.05083333333333	4.488650000000007
2022-01-12/02:52:00	1.006	-66.05	4.497000000000014
2022-01-12/02:52:01	1.006	-66.04916666666666	4.50533333333334
2022-01-12/02:52:02	1.006	-66.04833333333333	4.513666666666666
2022-01-12/02:52:03	1.006	-66.0475	4.521999999999991
2022-01-12/02:52:04	1.006	-66.04666666666667	4.530333333333374
2022-01-12/02:52:05	1.006	-66.04583333333333	4.5386666666667
2022-01-12/02:52:06	1.006	-66.045	4.5470000000000255
2022-01-12/02:52:07	1.006	-66.04416666666667	4.555333333333351
2022-01-12/02:52:08	1.006	-66.04333333333334	4.563666666666677
2022-01-12/02:52:09	1.006	-66.0425	4.572000000000003
2022-01-12/02:52:10	1.006	-66.04166666666666	4.5803333333333285
2022-01-12/02:52:11	1.006	-66.04083333333332	4.588666666666654
2022-01-12/02:52:12	1.006	-66.03999999999999	4.597000000000037
2022-01-12/02:52:13	1.006	-66.03916666666666	4.605333333333363
2022-01-12/02:52:14	1.006	-66.03833333333333	4.613666666666688
2022-01-12/02:52:15	1.006	-66.0375	4.622000000000014
2022-01-12/02:52:16	1.006	-66.03666666666666	4.63033333333334
2022-01-12/02:52:17	1.006	-66.03583333333333	4.638666666666666
2022-01-12/02:52:18	1.006	-66.035	4.646999999999991
2022-01-12/02:52:19	1.006	-66.03416666666666	4.655333333333374
2022-01-12/02:52:20	1.006	-66.03333333333333	4.6636666666667
2022-01-12/02:52:21	1.006	-66.0325	4.6720000000000255
2022-01-12/02:52:22	1.006	-66.03166666666667	4.680333333333351
2022-01-12/02:52:23	1.006	-66.03083333333333	4.688666666666677
2022-01-12/02:52:24	1.006	-66.03	4.697000000000003
2022-01-12/02:52:25	1.006	-66.02916666666667	4.7053333333333285
2022-01-12/02:52:26	1.006	-66.02833333333334	4.713666666666654
2022-01-12/02:52:27	1.006	-66.0275	4.722000000000037
2022-01-12/02:52:28	1.006	-66.02666666666667	4.730333333333363
2022-01-12/02:52:29	1.006	-66.02583333333334	4.738666666666688
2022-01-12/02:52:30	1.006	-66.025	4.747000000000014
2022-01-12/02:52:31	1.006	-66.02416666666666	4.75533333333334
2022-01-12/02:52:32	1.006	-66.02333333333333	4.763666666666666
2022-01-12/02:52:33	1.006	-66.0225	4.771999999999991
2022-01-12/02:52:34	1.006	-66.02166666666666	4.780333333333374
2022-01-12/02:52:35	1.006	-66.02083333333333	4.7886666666667
2022-01-12/02:52:36	1.006	-66.02	4.7970000000000255
2022-01-12/02:52:37	1.006	-66.01916666666666	4.805333333333351
2022-01-12/02:52:38	1.006	-66.01833333333333	4.813666666666677
2022-01-12/02:52:39	1.006	-66.0175	4.822000000000003
2022-01-12/02:52:40	1.006	-66.01666666666667	4.8303333333333285
2022-01-12/02:52:41	1.006	-66.01583333333333	4.838666666666654
2022-01-12/02:52:42	1.006	-66.015	4.847000000000037
2022-01-12/02:52:43	1.006	-66.01416666666667	4.855333333333363
2022-01-12/02:52:44	1.006	-66.01333333333334	4.863666666666688
2022-01-12/02:52:45	1.006	-66.0125	4.872000000000014
2022-01-12/02:52:46	1.006	-66.01166666666667	4.88033333333334
2022-01-12/02:52:47	1.006	-66.01083333333334	4.888666666666666
2022-01-12/02:52:48	1.006	-66.01	4.896999999999991
2022-01-12/02:52:49	1.006	-66.00916666666667	4.905333333333374
2022-01-12/02:52:50	1.006	-66.00833333333333	4.9136666666667
2022-01-12/02:52:51	1.006	-66.0075	4.9220000000000255
2022-01-12/02:52:52	1.006	-66.00666666666666	4.930333333333351
2022-01-12/02:52:53	1.006	-66.00583333333333	4.938666666666677
2022-01-12/02:52:54	1.006	-66.005	4.947000000000003
2022-01-12/02:52:55	1.006	-66.00416666666666	4.9553333333333285
2022-01-12/02:52:56	1.006	-66.00333333333333	4.963666666666654
2022-01-12/02:52:57	1.006	-66.0025	4.972000000000037
2022-01-12/02:52:58	1.006	-66.00166666666667	4.980333333333363
2022-01-12/02:52:59	1.006	-66.00083333333333	4.988666666666688
2022-01-12/02:53:00	1.006	-66.0	4.997000000000014
2022-01-12/02:53:01	1.006	-65.99916666666667	5.005350000000021
2022-01-12/02:53:02	1.006	-65.99833333333333	5.0137000000000285
