Time                             Mshell         energy           flux
2022-01-12/03:06:45          9.315 4.673e+04 1.264e+05
2022-01-12/03:06:45          9.315 5.630e+04 9.378e+04
2022-01-12/03:06:45          9.315 6.784e+04 6.442e+04
2022-01-12/03:06:45          9.315 8.177e+04 5.018e+04
2022-01-12/03:06:45          9.315 9.836e+04 3.890e+04
2022-01-12/03:06:45          9.315 1.186e+05 2.848e+04
2022-01-12/03:06:45          9.315 1.429e+05 2.283e+04
2022-01-12/03:06:45          9.315 1.718e+05 1.928e+04
2022-01-12/03:06:45          9.315 2.067e+05 1.660e+04
2022-01-12/03:06:45          9.315 2.476e+05 1.422e+04
2022-01-12/03:06:45          9.315 2.959e+05     9191.
2022-01-12/03:06:45          9.315 3.532e+05     5685.
2022-01-12/03:06:45          9.315 4.215e+05     3906.
2022-01-12/03:06:45          9.315 5.042e+05     2440.
2022-01-12/03:06:45          9.315 6.054e+05     1610.
2022-01-12/03:06:45          9.315 7.318e+05     1080.
2022-01-12/03:06:45          9.315 9.723e+05     615.1
2022-01-12/03:07:15          9.308     30.75     0.000
2022-01-12/03:07:15          9.308     32.42     0.000
2022-01-12/03:07:15          9.308     41.27     0.000
2022-01-12/03:07:15          9.308     52.00     0.000
2022-01-12/03:07:15          9.308     64.81 8.337e+07
2022-01-12/03:07:15          9.308     80.88 5.779e+07
2022-01-12/03:07:15          9.308     100.5 2.803e+07
2022-01-12/03:07:15          9.308     125.6 1.018e+07
2022-01-12/03:07:15          9.308     156.5     0.000
2022-01-12/03:07:15          9.308     195.0 8.398e+07
2022-01-12/03:07:15          9.308     243.2 1.137e+08
2022-01-12/03:07:15          9.308     303.0 8.111e+07
2022-01-12/03:07:15          9.308     377.6 6.839e+07
2022-01-12/03:07:15          9.308     470.0 5.244e+07
2022-01-12/03:07:15          9.308     585.5 3.621e+07
2022-01-12/03:07:15          9.308     729.1 2.992e+07
2022-01-12/03:07:15          9.308     907.8 3.851e+07
2022-01-12/03:07:15          9.308     1129. 3.026e+07
2022-01-12/03:07:15          9.308     1406. 2.698e+07
2022-01-12/03:07:15          9.308     1751. 1.545e+07
2022-01-12/03:07:15          9.308     2180. 1.226e+07
2022-01-12/03:07:15          9.308     2715. 9.661e+06
2022-01-12/03:07:15          9.308     3375. 7.793e+06
2022-01-12/03:07:15          9.308     4202. 6.622e+06
2022-01-12/03:07:15          9.308     5232. 5.355e+06
2022-01-12/03:07:15          9.308     6521. 3.456e+06
2022-01-12/03:07:15          9.308     8126. 3.806e+06
2022-01-12/03:07:15          9.308 1.011e+04 3.227e+06
2022-01-12/03:07:15          9.308 1.259e+04 3.334e+06
2022-01-12/03:07:15          9.308 1.568e+04 2.862e+06
2022-01-12/03:07:15          9.308 1.953e+04 2.340e+06
2022-01-12/03:07:15          9.308 2.432e+04 2.266e+06
2022-01-12/03:07:15          9.308 3.923e+04 7.584e+05
2022-01-12/03:07:15          9.308 4.673e+04 6.007e+05
2022-01-12/03:07:15          9.308 5.630e+04 5.168e+05
2022-01-12/03:07:15          9.308 6.784e+04 3.566e+05
2022-01-12/03:07:15          9.308 8.177e+04 2.753e+05
2022-01-12/03:07:15          9.308 9.836e+04 2.318e+05
2022-01-12/03:07:15          9.308 1.186e+05 1.838e+05
2022-01-12/03:07:15          9.308 1.429e+05 1.489e+05
2022-01-12/03:07:15          9.308 1.718e+05 1.364e+05
2022-01-12/03:07:15          9.308 2.067e+05 1.249e+05
2022-01-12/03:07:15          9.308 2.476e+05 1.001e+05
2022-01-12/03:07:15          9.308 2.959e+05 6.777e+04
2022-01-12/03:07:15          9.308 3.532e+05 4.170e+04
2022-01-12/03:07:15          9.308 4.215e+05 3.039e+04
2022-01-12/03:07:15          9.308 5.042e+05 1.952e+04
2022-01-12/03:07:15          9.308 6.054e+05 1.226e+04
2022-01-12/03:07:15          9.308 7.318e+05     8527.
2022-01-12/03:07:15          9.308 9.723e+05     4801.
2022-01-12/03:07:45          9.300     30.75     0.000
2022-01-12/03:07:45          9.300     32.42     0.000
2022-01-12/03:07:45          9.300     41.27     0.000
2022-01-12/03:07:45          9.300     52.00     0.000
2022-01-12/03:07:45          9.300     64.81     0.000
2022-01-12/03:07:45          9.300     80.88     0.000
2022-01-12/03:07:45          9.300     100.5     0.000
2022-01-12/03:07:45          9.300     125.6     0.000
2022-01-12/03:07:45          9.300     156.5     0.000
2022-01-12/03:07:45          9.300     195.0     0.000
2022-01-12/03:07:45          9.300     243.2     0.000
2022-01-12/03:07:45          9.300     303.0     0.000
2022-01-12/03:07:45          9.300     377.6     0.000
2022-01-12/03:07:45          9.300     470.0 3.563e+05
2022-01-12/03:07:45          9.300     585.5 7.085e+05
2022-01-12/03:07:45          9.300     729.1 3.649e+07
2022-01-12/03:07:45          9.300     907.8 3.329e+07
2022-01-12/03:07:45          9.300     1129. 2.798e+07
2022-01-12/03:07:45          9.300     1406. 2.214e+07
2022-01-12/03:07:45          9.300     1751. 1.572e+07
2022-01-12/03:07:45          9.300     2180. 1.199e+07
2022-01-12/03:07:45          9.300     2715. 1.139e+07
2022-01-12/03:07:45          9.300     3375. 8.286e+06
2022-01-12/03:07:45          9.300     4202. 5.863e+06
2022-01-12/03:07:45          9.300     5232. 4.998e+06
2022-01-12/03:07:45          9.300     6521. 5.351e+06
2022-01-12/03:07:45          9.300     8126. 5.052e+06
2022-01-12/03:07:45          9.300 1.011e+04 3.435e+06
2022-01-12/03:07:45          9.300 1.259e+04 3.036e+06
2022-01-12/03:07:45          9.300 1.568e+04 2.610e+06
2022-01-12/03:07:45          9.300 1.953e+04 1.949e+06
2022-01-12/03:07:45          9.300 2.432e+04 2.116e+06
2022-01-12/03:07:45          9.300 3.923e+04 7.733e+05
2022-01-12/03:07:45          9.300 4.673e+04 6.095e+05
2022-01-12/03:07:45          9.300 5.630e+04 5.695e+05
2022-01-12/03:07:45          9.300 6.784e+04 4.033e+05
2022-01-12/03:07:45          9.300 8.177e+04 3.189e+05
2022-01-12/03:07:45          9.300 9.836e+04 2.642e+05
2022-01-12/03:07:45          9.300 1.186e+05 2.234e+05
2022-01-12/03:07:45          9.300 1.429e+05 1.666e+05
2022-01-12/03:07:45          9.300 1.718e+05 1.463e+05
2022-01-12/03:07:45          9.300 2.067e+05 1.295e+05
2022-01-12/03:07:45          9.300 2.476e+05 1.134e+05
2022-01-12/03:07:45          9.300 2.959e+05 7.322e+04
2022-01-12/03:07:45          9.300 3.532e+05 4.939e+04
2022-01-12/03:07:45          9.300 4.215e+05 3.247e+04
2022-01-12/03:07:45          9.300 5.042e+05 2.180e+04
2022-01-12/03:07:45          9.300 6.054e+05 1.419e+04
2022-01-12/03:07:45          9.300 7.318e+05     9828.
2022-01-12/03:07:45          9.300 9.723e+05     5378.
2022-01-12/03:08:15          9.293     30.75     0.000
2022-01-12/03:08:15          9.293     32.42     0.000
2022-01-12/03:08:15          9.293     41.27 1.806e+08
2022-01-12/03:08:15          9.293     52.00 1.641e+08
2022-01-12/03:08:15          9.293     64.81 1.102e+08
2022-01-12/03:08:15          9.293     80.88 5.844e+07
2022-01-12/03:08:15          9.293     100.5 2.430e+07
2022-01-12/03:08:15          9.293     125.6 9.442e+06
2022-01-12/03:08:15          9.293     156.5 3.300e+06
2022-01-12/03:08:15          9.293     195.0 1.823e+06
2022-01-12/03:08:15          9.293     243.2 1.233e+06
2022-01-12/03:08:15          9.293     303.0 8.995e+05
2022-01-12/03:08:15          9.293     377.6 7.656e+05
2022-01-12/03:08:15          9.293     470.0 1.115e+06
2022-01-12/03:08:15          9.293     585.5 1.834e+06
2022-01-12/03:08:15          9.293     729.1 3.666e+07
2022-01-12/03:08:15          9.293     907.8 2.902e+07
2022-01-12/03:08:15          9.293     1129. 3.005e+07
2022-01-12/03:08:15          9.293     1406. 2.145e+07
2022-01-12/03:08:15          9.293     1751. 1.936e+07
2022-01-12/03:08:15          9.293     2180. 1.243e+07
2022-01-12/03:08:15          9.293     2715. 8.201e+06
2022-01-12/03:08:15          9.293     3375. 8.455e+06
2022-01-12/03:08:15          9.293     4202. 7.600e+06
2022-01-12/03:08:15          9.293     5232. 4.844e+06
2022-01-12/03:08:15          9.293     6521. 5.623e+06
2022-01-12/03:08:15          9.293     8126. 3.494e+06
2022-01-12/03:08:15          9.293 1.011e+04 4.594e+06
2022-01-12/03:08:15          9.293 1.259e+04 3.173e+06
2022-01-12/03:08:15          9.293 1.568e+04 2.580e+06
2022-01-12/03:08:15          9.293 1.953e+04 2.324e+06
2022-01-12/03:08:15          9.293 2.432e+04 2.296e+06
2022-01-12/03:08:15          9.293 3.923e+04 7.962e+05
2022-01-12/03:08:15          9.293 4.673e+04 6.859e+05
2022-01-12/03:08:15          9.293 5.630e+04 5.471e+05
2022-01-12/03:08:15          9.293 6.784e+04 4.289e+05
2022-01-12/03:08:15          9.293 8.177e+04 3.180e+05
2022-01-12/03:08:15          9.293 9.836e+04 2.913e+05
2022-01-12/03:08:15          9.293 1.186e+05 2.225e+05
2022-01-12/03:08:15          9.293 1.429e+05 1.884e+05
2022-01-12/03:08:15          9.293 1.718e+05 1.587e+05
2022-01-12/03:08:15          9.293 2.067e+05 1.454e+05
2022-01-12/03:08:15          9.293 2.476e+05 1.334e+05
2022-01-12/03:08:15          9.293 2.959e+05 8.825e+04
2022-01-12/03:08:15          9.293 3.532e+05 5.881e+04
2022-01-12/03:08:15          9.293 4.215e+05 3.825e+04
2022-01-12/03:08:15          9.293 5.042e+05 2.583e+04
2022-01-12/03:08:15          9.293 6.054e+05 1.638e+04
2022-01-12/03:08:15          9.293 7.318e+05 1.049e+04
2022-01-12/03:08:15          9.293 9.723e+05     6670.
2022-01-12/03:08:45          9.285     30.75     0.000
2022-01-12/03:08:45          9.285     32.42     0.000
2022-01-12/03:08:45          9.285     41.27     0.000
2022-01-12/03:08:45          9.285     52.00 1.230e+08
2022-01-12/03:08:45          9.285     64.81 8.361e+07
2022-01-12/03:08:45          9.285     80.88 4.536e+07
2022-01-12/03:08:45          9.285     100.5 2.313e+07
2022-01-12/03:08:45          9.285     125.6 9.546e+06
2022-01-12/03:08:45          9.285     156.5 3.615e+06
2022-01-12/03:08:45          9.285     195.0 1.623e+06
2022-01-12/03:08:45          9.285     243.2 1.021e+06
2022-01-12/03:08:45          9.285     303.0 7.498e+05
2022-01-12/03:08:45          9.285     377.6 5.518e+05
2022-01-12/03:08:45          9.285     470.0 4.586e+05
2022-01-12/03:08:45          9.285     585.5 5.608e+05
2022-01-12/03:08:45          9.285     729.1 7.937e+06
2022-01-12/03:08:45          9.285     907.8 1.977e+07
2022-01-12/03:08:45          9.285     1129. 1.958e+07
2022-01-12/03:08:45          9.285     1406. 1.518e+07
2022-01-12/03:08:45          9.285     1751. 1.183e+07
2022-01-12/03:08:45          9.285     2180. 8.577e+06
2022-01-12/03:08:45          9.285     2715. 7.841e+06
2022-01-12/03:08:45          9.285     3375. 6.188e+06
2022-01-12/03:08:45          9.285     4202. 5.860e+06
2022-01-12/03:08:45          9.285     5232. 4.201e+06
2022-01-12/03:08:45          9.285     6521. 3.884e+06
2022-01-12/03:08:45          9.285     8126. 3.297e+06
2022-01-12/03:08:45          9.285 1.011e+04 2.464e+06
2022-01-12/03:08:45          9.285 1.259e+04 1.848e+06
2022-01-12/03:08:45          9.285 1.568e+04 1.852e+06
2022-01-12/03:08:45          9.285 1.953e+04 1.001e+06
2022-01-12/03:08:45          9.285 2.432e+04 1.080e+06
2022-01-12/03:08:45          9.285 3.923e+04 4.361e+05
2022-01-12/03:08:45          9.285 4.673e+04 3.052e+05
2022-01-12/03:08:45          9.285 5.630e+04 2.533e+05
2022-01-12/03:08:45          9.285 6.784e+04 1.862e+05
2022-01-12/03:08:45          9.285 8.177e+04 1.433e+05
2022-01-12/03:08:45          9.285 9.836e+04 1.181e+05
2022-01-12/03:08:45          9.285 1.186e+05 1.015e+05
2022-01-12/03:08:45          9.285 1.429e+05 9.146e+04
2022-01-12/03:08:45          9.285 1.718e+05 8.511e+04
2022-01-12/03:08:45          9.285 2.067e+05 8.011e+04
2022-01-12/03:08:45          9.285 2.476e+05 7.525e+04
2022-01-12/03:08:45          9.285 2.959e+05 5.202e+04
2022-01-12/03:08:45          9.285 3.532e+05 3.648e+04
2022-01-12/03:08:45          9.285 4.215e+05 2.051e+04
2022-01-12/03:08:45          9.285 5.042e+05 1.311e+04
2022-01-12/03:08:45          9.285 6.054e+05     8241.
2022-01-12/03:08:45          9.285 7.318e+05     5558.
2022-01-12/03:08:45          9.285 9.723e+05     3492.
2022-01-12/03:09:15          9.278     30.75     0.000
2022-01-12/03:09:15          9.278     32.42     0.000
2022-01-12/03:09:15          9.278     41.27     0.000
2022-01-12/03:09:15          9.278     52.00     0.000
2022-01-12/03:09:15          9.278     64.81     0.000
2022-01-12/03:09:15          9.278     80.88     0.000
2022-01-12/03:09:15          9.278     100.5     0.000
2022-01-12/03:09:15          9.278     125.6     0.000
2022-01-12/03:09:15          9.278     156.5     0.000
2022-01-12/03:09:15          9.278     195.0     0.000
2022-01-12/03:09:15          9.278     243.2     0.000
2022-01-12/03:09:15          9.278     303.0     0.000
2022-01-12/03:09:15          9.278     377.6     0.000
2022-01-12/03:09:15          9.278     470.0     0.000
2022-01-12/03:09:15          9.278     585.5     0.000
2022-01-12/03:09:15          9.278     729.1     0.000
2022-01-12/03:09:15          9.278     907.8     0.000
2022-01-12/03:09:15          9.278     1129.     0.000
2022-01-12/03:09:15          9.278     1406.     0.000
2022-01-12/03:09:15          9.278     1751.     0.000
2022-01-12/03:09:15          9.278     2180.     0.000
2022-01-12/03:09:15          9.278     2715.     0.000
2022-01-12/03:09:15          9.278     3375.     0.000
2022-01-12/03:09:15          9.278     4202.     0.000
2022-01-12/03:09:15          9.278     5232.     0.000
2022-01-12/03:09:15          9.278     6521.     0.000
2022-01-12/03:09:15          9.278     8126.     0.000
2022-01-12/03:09:15          9.278 1.011e+04     0.000
2022-01-12/03:09:15          9.278 1.259e+04     0.000
2022-01-12/03:09:15          9.278 1.568e+04     0.000
2022-01-12/03:09:15          9.278 1.953e+04     0.000
2022-01-12/03:09:15          9.278 2.432e+04     0.000
2022-01-12/03:09:15          9.278 3.923e+04     0.000
2022-01-12/03:09:15          9.278 4.673e+04     0.000
2022-01-12/03:09:15          9.278 5.630e+04     0.000
2022-01-12/03:09:15          9.278 6.784e+04     0.000
2022-01-12/03:09:15          9.278 8.177e+04     0.000
2022-01-12/03:09:15          9.278 9.836e+04     0.000
2022-01-12/03:09:15          9.278 1.186e+05     0.000
2022-01-12/03:09:15          9.278 1.429e+05     0.000
2022-01-12/03:09:15          9.278 1.718e+05     0.000
2022-01-12/03:09:15          9.278 2.067e+05     0.000
2022-01-12/03:09:15          9.278 2.476e+05     0.000
2022-01-12/03:09:15          9.278 2.959e+05     0.000
2022-01-12/03:09:15          9.278 3.532e+05     0.000
2022-01-12/03:09:15          9.278 4.215e+05     0.000
2022-01-12/03:09:15          9.278 5.042e+05     0.000
2022-01-12/03:09:15          9.278 6.054e+05     0.000
2022-01-12/03:09:15          9.278 7.318e+05     0.000
2022-01-12/03:09:15          9.278 9.723e+05     0.000
2022-01-12/03:09:45          9.270     30.75     0.000
2022-01-12/03:09:45          9.270     32.42     0.000
2022-01-12/03:09:45          9.270     41.27     0.000
2022-01-12/03:09:45          9.270     52.00 1.274e+08
2022-01-12/03:09:45          9.270     64.81 9.293e+07
2022-01-12/03:09:45          9.270     80.88 5.470e+07
2022-01-12/03:09:45          9.270     100.5 2.613e+07
2022-01-12/03:09:45          9.270     125.6 1.041e+07
2022-01-12/03:09:45          9.270     156.5 4.281e+06
2022-01-12/03:09:45          9.270     195.0 1.786e+06
2022-01-12/03:09:45          9.270     243.2 1.095e+06
2022-01-12/03:09:45          9.270     303.0 6.283e+05
2022-01-12/03:09:45          9.270     377.6 5.169e+05
2022-01-12/03:09:45          9.270     470.0 6.752e+05
2022-01-12/03:09:45          9.270     585.5 8.255e+05
2022-01-12/03:09:45          9.270     729.1 1.838e+07
2022-01-12/03:09:45          9.270     907.8 2.757e+07
2022-01-12/03:09:45          9.270     1129. 2.882e+07
2022-01-12/03:09:45          9.270     1406. 2.001e+07
2022-01-12/03:09:45          9.270     1751. 1.349e+07
2022-01-12/03:09:45          9.270     2180. 1.111e+07
2022-01-12/03:09:45          9.270     2715. 7.727e+06
2022-01-12/03:09:45          9.270     3375. 6.919e+06
2022-01-12/03:09:45          9.270     4202. 6.407e+06
2022-01-12/03:09:45          9.270     5232. 5.623e+06
2022-01-12/03:09:45          9.270     6521. 3.048e+06
2022-01-12/03:09:45          9.270     8126. 3.980e+06
2022-01-12/03:09:45          9.270 1.011e+04 3.349e+06
2022-01-12/03:09:45          9.270 1.259e+04 3.403e+06
2022-01-12/03:09:45          9.270 1.568e+04 2.757e+06
2022-01-12/03:09:45          9.270 1.953e+04 1.752e+06
2022-01-12/03:09:45          9.270 2.432e+04 1.716e+06
2022-01-12/03:09:45          9.270 3.923e+04 5.309e+05
2022-01-12/03:09:45          9.270 4.673e+04 3.533e+05
2022-01-12/03:09:45          9.270 5.630e+04 2.960e+05
2022-01-12/03:09:45          9.270 6.784e+04 2.109e+05
2022-01-12/03:09:45          9.270 8.177e+04 1.652e+05
2022-01-12/03:09:45          9.270 9.836e+04 1.435e+05
2022-01-12/03:09:45          9.270 1.186e+05 1.100e+05
2022-01-12/03:09:45          9.270 1.429e+05 9.515e+04
2022-01-12/03:09:45          9.270 1.718e+05 9.026e+04
2022-01-12/03:09:45          9.270 2.067e+05 8.818e+04
2022-01-12/03:09:45          9.270 2.476e+05 7.755e+04
2022-01-12/03:09:45          9.270 2.959e+05 5.275e+04
2022-01-12/03:09:45          9.270 3.532e+05 3.527e+04
2022-01-12/03:09:45          9.270 4.215e+05 2.051e+04
2022-01-12/03:09:45          9.270 5.042e+05 1.284e+04
2022-01-12/03:09:45          9.270 6.054e+05     8399.
2022-01-12/03:09:45          9.270 7.318e+05     5702.
2022-01-12/03:09:45          9.270 9.723e+05     3830.
2022-01-12/03:10:15          9.263     30.75     0.000
2022-01-12/03:10:15          9.263     32.42     0.000
2022-01-12/03:10:15          9.263     41.27     0.000
2022-01-12/03:10:15          9.263     52.00 1.575e+08
2022-01-12/03:10:15          9.263     64.81 1.041e+08
2022-01-12/03:10:15          9.263     80.88 5.264e+07
2022-01-12/03:10:15          9.263     100.5 2.321e+07
2022-01-12/03:10:15          9.263     125.6 9.065e+06
2022-01-12/03:10:15          9.263     156.5 3.122e+06
2022-01-12/03:10:15          9.263     195.0 1.194e+06
2022-01-12/03:10:15          9.263     243.2 6.028e+05
2022-01-12/03:10:15          9.263     303.0 4.796e+05
2022-01-12/03:10:15          9.263     377.6 4.061e+05
2022-01-12/03:10:15          9.263     470.0 6.597e+05
2022-01-12/03:10:15          9.263     585.5 1.236e+06
2022-01-12/03:10:15          9.263     729.1 9.479e+06
2022-01-12/03:10:15          9.263     907.8 2.290e+07
2022-01-12/03:10:15          9.263     1129. 2.520e+07
2022-01-12/03:10:15          9.263     1406. 1.672e+07
2022-01-12/03:10:15          9.263     1751. 1.298e+07
2022-01-12/03:10:15          9.263     2180. 1.029e+07
2022-01-12/03:10:15          9.263     2715. 9.238e+06
2022-01-12/03:10:15          9.263     3375. 7.189e+06
2022-01-12/03:10:15          9.263     4202. 5.392e+06
2022-01-12/03:10:15          9.263     5232. 4.336e+06
2022-01-12/03:10:15          9.263     6521. 3.609e+06
2022-01-12/03:10:15          9.263     8126. 3.747e+06
2022-01-12/03:10:15          9.263 1.011e+04 2.389e+06
2022-01-12/03:10:15          9.263 1.259e+04 2.322e+06
2022-01-12/03:10:15          9.263 1.568e+04 2.150e+06
2022-01-12/03:10:15          9.263 1.953e+04 1.827e+06
2022-01-12/03:10:15          9.263 2.432e+04 1.236e+06
2022-01-12/03:10:15          9.263 3.923e+04 5.637e+05
2022-01-12/03:10:15          9.263 4.673e+04 3.631e+05
2022-01-12/03:10:15          9.263 5.630e+04 3.251e+05
2022-01-12/03:10:15          9.263 6.784e+04 2.183e+05
2022-01-12/03:10:15          9.263 8.177e+04 1.713e+05
2022-01-12/03:10:15          9.263 9.836e+04 1.502e+05
2022-01-12/03:10:15          9.263 1.186e+05 1.148e+05
2022-01-12/03:10:15          9.263 1.429e+05 9.656e+04
2022-01-12/03:10:15          9.263 1.718e+05 9.069e+04
2022-01-12/03:10:15          9.263 2.067e+05 8.594e+04
2022-01-12/03:10:15          9.263 2.476e+05 8.608e+04
2022-01-12/03:10:15          9.263 2.959e+05 6.315e+04
2022-01-12/03:10:15          9.263 3.532e+05 3.927e+04
2022-01-12/03:10:15          9.263 4.215e+05 2.320e+04
2022-01-12/03:10:15          9.263 5.042e+05 1.609e+04
2022-01-12/03:10:15          9.263 6.054e+05     9745.
2022-01-12/03:10:15          9.263 7.318e+05     6423.
2022-01-12/03:10:15          9.263 9.723e+05     4218.
2022-01-12/03:10:45          9.255     30.75     0.000
2022-01-12/03:10:45          9.255     32.42     0.000
2022-01-12/03:10:45          9.255     41.27     0.000
2022-01-12/03:10:45          9.255     52.00 1.320e+08
2022-01-12/03:10:45          9.255     64.81 8.931e+07
2022-01-12/03:10:45          9.255     80.88 5.072e+07
2022-01-12/03:10:45          9.255     100.5 2.458e+07
2022-01-12/03:10:45          9.255     125.6 1.057e+07
2022-01-12/03:10:45          9.255     156.5 4.439e+06
2022-01-12/03:10:45          9.255     195.0 1.732e+06
2022-01-12/03:10:45          9.255     243.2 9.097e+05
2022-01-12/03:10:45          9.255     303.0 4.617e+05
2022-01-12/03:10:45          9.255     377.6     0.000
2022-01-12/03:10:45          9.255     470.0 2.642e+05
2022-01-12/03:10:45          9.255     585.5 2.777e+05
2022-01-12/03:10:45          9.255     729.1 1.311e+07
2022-01-12/03:10:45          9.255     907.8 2.832e+07
2022-01-12/03:10:45          9.255     1129. 2.340e+07
2022-01-12/03:10:45          9.255     1406. 1.913e+07
2022-01-12/03:10:45          9.255     1751. 1.361e+07
2022-01-12/03:10:45          9.255     2180. 1.119e+07
2022-01-12/03:10:45          9.255     2715. 8.244e+06
2022-01-12/03:10:45          9.255     3375. 8.481e+06
2022-01-12/03:10:45          9.255     4202. 5.070e+06
2022-01-12/03:10:45          9.255     5232. 4.578e+06
2022-01-12/03:10:45          9.255     6521. 3.602e+06
2022-01-12/03:10:45          9.255     8126. 2.615e+06
2022-01-12/03:10:45          9.255 1.011e+04 2.259e+06
2022-01-12/03:10:45          9.255 1.259e+04 1.978e+06
2022-01-12/03:10:45          9.255 1.568e+04 1.456e+06
2022-01-12/03:10:45          9.255 1.953e+04 1.085e+06
2022-01-12/03:10:45          9.255 2.432e+04 8.851e+05
2022-01-12/03:10:45          9.255 3.923e+04 3.166e+05
2022-01-12/03:10:45          9.255 4.673e+04 2.250e+05
2022-01-12/03:10:45          9.255 5.630e+04 1.916e+05
2022-01-12/03:10:45          9.255 6.784e+04 1.380e+05
2022-01-12/03:10:45          9.255 8.177e+04 1.106e+05
2022-01-12/03:10:45          9.255 9.836e+04 1.211e+05
2022-01-12/03:10:45          9.255 1.186e+05 9.313e+04
2022-01-12/03:10:45          9.255 1.429e+05 8.424e+04
2022-01-12/03:10:45          9.255 1.718e+05 8.160e+04
2022-01-12/03:10:45          9.255 2.067e+05 7.636e+04
2022-01-12/03:10:45          9.255 2.476e+05 7.036e+04
2022-01-12/03:10:45          9.255 2.959e+05 5.150e+04
2022-01-12/03:10:45          9.255 3.532e+05 3.433e+04
2022-01-12/03:10:45          9.255 4.215e+05 2.189e+04
2022-01-12/03:10:45          9.255 5.042e+05 1.362e+04
2022-01-12/03:10:45          9.255 6.054e+05     7252.
2022-01-12/03:10:45          9.255 7.318e+05     5417.
2022-01-12/03:10:45          9.255 9.723e+05     3610.
2022-01-12/03:11:15          9.247     30.75 7.505e+08
2022-01-12/03:11:15          9.247     32.42 6.808e+08
2022-01-12/03:11:15          9.247     41.27 4.022e+08
2022-01-12/03:11:15          9.247     52.00 2.655e+08
2022-01-12/03:11:15          9.247     64.81 1.556e+08
2022-01-12/03:11:15          9.247     80.88 7.820e+07
2022-01-12/03:11:15          9.247     100.5 3.582e+07
2022-01-12/03:11:15          9.247     125.6 1.410e+07
2022-01-12/03:11:15          9.247     156.5 5.333e+06
2022-01-12/03:11:15          9.247     195.0 2.471e+06
2022-01-12/03:11:15          9.247     243.2 1.255e+06
2022-01-12/03:11:15          9.247     303.0 6.843e+05
2022-01-12/03:11:15          9.247     377.6 5.772e+05
2022-01-12/03:11:15          9.247     470.0 9.746e+05
2022-01-12/03:11:15          9.247     585.5 2.562e+06
2022-01-12/03:11:15          9.247     729.1 3.385e+07
2022-01-12/03:11:15          9.247     907.8 3.594e+07
2022-01-12/03:11:15          9.247     1129. 2.853e+07
2022-01-12/03:11:15          9.247     1406. 1.886e+07
2022-01-12/03:11:15          9.247     1751. 1.601e+07
2022-01-12/03:11:15          9.247     2180. 1.122e+07
2022-01-12/03:11:15          9.247     2715. 8.992e+06
2022-01-12/03:11:15          9.247     3375. 7.684e+06
2022-01-12/03:11:15          9.247     4202. 6.198e+06
2022-01-12/03:11:15          9.247     5232. 5.276e+06
2022-01-12/03:11:15          9.247     6521. 5.116e+06
2022-01-12/03:11:15          9.247     8126. 3.246e+06
2022-01-12/03:11:15          9.247 1.011e+04 3.566e+06
2022-01-12/03:11:15          9.247 1.259e+04 3.195e+06
2022-01-12/03:11:15          9.247 1.568e+04 2.865e+06
2022-01-12/03:11:15          9.247 1.953e+04 2.095e+06
2022-01-12/03:11:15          9.247 2.432e+04 2.332e+06
2022-01-12/03:11:15          9.247 3.923e+04 9.821e+05
2022-01-12/03:11:15          9.247 4.673e+04 6.775e+05
2022-01-12/03:11:15          9.247 5.630e+04 5.699e+05
2022-01-12/03:11:15          9.247 6.784e+04 4.441e+05
2022-01-12/03:11:15          9.247 8.177e+04 3.877e+05
2022-01-12/03:11:15          9.247 9.836e+04 3.350e+05
2022-01-12/03:11:15          9.247 1.186e+05 2.647e+05
2022-01-12/03:11:15          9.247 1.429e+05 2.216e+05
2022-01-12/03:11:15          9.247 1.718e+05 2.120e+05
2022-01-12/03:11:15          9.247 2.067e+05 1.946e+05
2022-01-12/03:11:15          9.247 2.476e+05 1.759e+05
2022-01-12/03:11:15          9.247 2.959e+05 1.232e+05
2022-01-12/03:11:15          9.247 3.532e+05 8.788e+04
2022-01-12/03:11:15          9.247 4.215e+05 6.115e+04
2022-01-12/03:11:15          9.247 5.042e+05 4.524e+04
2022-01-12/03:11:15          9.247 6.054e+05 3.109e+04
2022-01-12/03:11:15          9.247 7.318e+05 2.166e+04
2022-01-12/03:11:15          9.247 9.723e+05 1.525e+04
2022-01-12/03:11:45          9.240     30.75     0.000
2022-01-12/03:11:45          9.240     32.42     0.000
2022-01-12/03:11:45          9.240     41.27 1.773e+08
2022-01-12/03:11:45          9.240     52.00 1.592e+08
2022-01-12/03:11:45          9.240     64.81 1.024e+08
2022-01-12/03:11:45          9.240     80.88 5.288e+07
2022-01-12/03:11:45          9.240     100.5 2.124e+07
2022-01-12/03:11:45          9.240     125.6 7.579e+06
2022-01-12/03:11:45          9.240     156.5 3.071e+06
2022-01-12/03:11:45          9.240     195.0 1.628e+06
2022-01-12/03:11:45          9.240     243.2 1.294e+06
2022-01-12/03:11:45          9.240     303.0 1.190e+06
2022-01-12/03:11:45          9.240     377.6 8.122e+05
2022-01-12/03:11:45          9.240     470.0 9.269e+05
2022-01-12/03:11:45          9.240     585.5 7.407e+05
2022-01-12/03:11:45          9.240     729.1 2.067e+06
2022-01-12/03:11:45          9.240     907.8 5.659e+06
2022-01-12/03:11:45          9.240     1129. 7.030e+06
2022-01-12/03:11:45          9.240     1406. 6.306e+06
2022-01-12/03:11:45          9.240     1751. 5.416e+06
