Time                             Mshell         energy           flux
2022-01-12/01:59:15          10.24 9.723e+05 6.810e+04
2022-01-12/01:59:45          10.23     30.75 4.260e+10
2022-01-12/01:59:45          10.23     32.42 4.107e+10
2022-01-12/01:59:45          10.23     41.27 3.423e+10
2022-01-12/01:59:45          10.23     52.00 2.862e+10
2022-01-12/01:59:45          10.23     64.81 2.347e+10
2022-01-12/01:59:45          10.23     80.88 1.930e+10
2022-01-12/01:59:45          10.23     100.5 1.461e+10
2022-01-12/01:59:45          10.23     125.6 9.931e+09
2022-01-12/01:59:45          10.23     156.5 6.174e+09
2022-01-12/01:59:45          10.23     195.0 3.797e+09
2022-01-12/01:59:45          10.23     243.2 2.448e+09
2022-01-12/01:59:45          10.23     303.0 1.577e+09
2022-01-12/01:59:45          10.23     377.6 1.000e+09
2022-01-12/01:59:45          10.23     470.0 6.634e+08
2022-01-12/01:59:45          10.23     585.5 4.372e+08
2022-01-12/01:59:45          10.23     729.1 2.985e+08
2022-01-12/01:59:45          10.23     907.8 2.046e+08
2022-01-12/01:59:45          10.23     1129. 1.426e+08
2022-01-12/01:59:45          10.23     1406. 9.340e+07
2022-01-12/01:59:45          10.23     1751. 6.214e+07
2022-01-12/01:59:45          10.23     2180. 4.200e+07
2022-01-12/01:59:45          10.23     2715. 2.835e+07
2022-01-12/01:59:45          10.23     3375. 2.062e+07
2022-01-12/01:59:45          10.23     4202. 1.431e+07
2022-01-12/01:59:45          10.23     5232. 1.117e+07
2022-01-12/01:59:45          10.23     6521. 8.107e+06
2022-01-12/01:59:45          10.23     8126. 6.354e+06
2022-01-12/01:59:45          10.23 1.011e+04 4.358e+06
2022-01-12/01:59:45          10.23 1.259e+04 3.768e+06
2022-01-12/01:59:45          10.23 1.568e+04 3.552e+06
2022-01-12/01:59:45          10.23 1.953e+04 2.399e+06
2022-01-12/01:59:45          10.23 2.432e+04 1.976e+06
2022-01-12/01:59:45          10.23 3.923e+04 2.591e+06
2022-01-12/01:59:45          10.23 4.673e+04 1.947e+06
2022-01-12/01:59:45          10.23 5.630e+04 1.726e+06
2022-01-12/01:59:45          10.23 6.784e+04 1.310e+06
2022-01-12/01:59:45          10.23 8.177e+04 1.188e+06
2022-01-12/01:59:45          10.23 9.836e+04 1.123e+06
2022-01-12/01:59:45          10.23 1.186e+05 9.666e+05
2022-01-12/01:59:45          10.23 1.429e+05 8.246e+05
2022-01-12/01:59:45          10.23 1.718e+05 7.480e+05
2022-01-12/01:59:45          10.23 2.067e+05 7.226e+05
2022-01-12/01:59:45          10.23 2.476e+05 7.120e+05
2022-01-12/01:59:45          10.23 2.959e+05 5.473e+05
2022-01-12/01:59:45          10.23 3.532e+05 4.090e+05
2022-01-12/01:59:45          10.23 4.215e+05 2.849e+05
2022-01-12/01:59:45          10.23 5.042e+05 1.952e+05
2022-01-12/01:59:45          10.23 6.054e+05 1.288e+05
2022-01-12/01:59:45          10.23 7.318e+05 7.713e+04
2022-01-12/01:59:45          10.23 9.723e+05 6.313e+04
2022-01-12/02:00:15          10.23     30.75 3.187e+10
2022-01-12/02:00:15          10.23     32.42 3.058e+10
2022-01-12/02:00:15          10.23     41.27 2.606e+10
2022-01-12/02:00:15          10.23     52.00 2.194e+10
2022-01-12/02:00:15          10.23     64.81 1.870e+10
2022-01-12/02:00:15          10.23     80.88 1.593e+10
2022-01-12/02:00:15          10.23     100.5 1.322e+10
2022-01-12/02:00:15          10.23     125.6 1.023e+10
2022-01-12/02:00:15          10.23     156.5 7.795e+09
2022-01-12/02:00:15          10.23     195.0 5.511e+09
2022-01-12/02:00:15          10.23     243.2 3.526e+09
2022-01-12/02:00:15          10.23     303.0 2.330e+09
2022-01-12/02:00:15          10.23     377.6 1.542e+09
2022-01-12/02:00:15          10.23     470.0 1.025e+09
2022-01-12/02:00:15          10.23     585.5 6.966e+08
2022-01-12/02:00:15          10.23     729.1 4.591e+08
2022-01-12/02:00:15          10.23     907.8 3.097e+08
2022-01-12/02:00:15          10.23     1129. 2.149e+08
2022-01-12/02:00:15          10.23     1406. 1.525e+08
2022-01-12/02:00:15          10.23     1751. 1.053e+08
2022-01-12/02:00:15          10.23     2180. 7.192e+07
2022-01-12/02:00:15          10.23     2715. 5.121e+07
2022-01-12/02:00:15          10.23     3375. 3.704e+07
2022-01-12/02:00:15          10.23     4202. 2.596e+07
2022-01-12/02:00:15          10.23     5232. 1.877e+07
2022-01-12/02:00:15          10.23     6521. 1.414e+07
2022-01-12/02:00:15          10.23     8126. 1.052e+07
2022-01-12/02:00:15          10.23 1.011e+04 8.169e+06
2022-01-12/02:00:15          10.23 1.259e+04 6.507e+06
2022-01-12/02:00:15          10.23 1.568e+04 5.218e+06
2022-01-12/02:00:15          10.23 1.953e+04 4.317e+06
2022-01-12/02:00:15          10.23 2.432e+04 3.904e+06
2022-01-12/02:00:15          10.23 3.923e+04 4.435e+06
2022-01-12/02:00:15          10.23 4.673e+04 3.290e+06
2022-01-12/02:00:15          10.23 5.630e+04 2.717e+06
2022-01-12/02:00:15          10.23 6.784e+04 2.050e+06
2022-01-12/02:00:15          10.23 8.177e+04 1.697e+06
2022-01-12/02:00:15          10.23 9.836e+04 1.501e+06
2022-01-12/02:00:15          10.23 1.186e+05 1.315e+06
2022-01-12/02:00:15          10.23 1.429e+05 1.013e+06
2022-01-12/02:00:15          10.23 1.718e+05 8.932e+05
2022-01-12/02:00:15          10.23 2.067e+05 8.221e+05
2022-01-12/02:00:15          10.23 2.476e+05 7.995e+05
2022-01-12/02:00:15          10.23 2.959e+05 5.970e+05
2022-01-12/02:00:15          10.23 3.532e+05 4.642e+05
2022-01-12/02:00:15          10.23 4.215e+05 3.078e+05
2022-01-12/02:00:15          10.23 5.042e+05 2.001e+05
2022-01-12/02:00:15          10.23 6.054e+05 1.428e+05
2022-01-12/02:00:15          10.23 7.318e+05 9.408e+04
2022-01-12/02:00:15          10.23 9.723e+05 7.197e+04
2022-01-12/02:00:45          10.22     30.75 5.305e+10
2022-01-12/02:00:45          10.22     32.42 4.963e+10
2022-01-12/02:00:45          10.22     41.27 4.095e+10
2022-01-12/02:00:45          10.22     52.00 3.330e+10
2022-01-12/02:00:45          10.22     64.81 2.690e+10
2022-01-12/02:00:45          10.22     80.88 2.154e+10
2022-01-12/02:00:45          10.22     100.5 1.644e+10
2022-01-12/02:00:45          10.22     125.6 1.127e+10
2022-01-12/02:00:45          10.22     156.5 7.136e+09
2022-01-12/02:00:45          10.22     195.0 4.618e+09
2022-01-12/02:00:45          10.22     243.2 2.926e+09
2022-01-12/02:00:45          10.22     303.0 1.832e+09
2022-01-12/02:00:45          10.22     377.6 1.193e+09
2022-01-12/02:00:45          10.22     470.0 7.850e+08
2022-01-12/02:00:45          10.22     585.5 5.180e+08
2022-01-12/02:00:45          10.22     729.1 3.448e+08
2022-01-12/02:00:45          10.22     907.8 2.368e+08
2022-01-12/02:00:45          10.22     1129. 1.638e+08
2022-01-12/02:00:45          10.22     1406. 1.108e+08
2022-01-12/02:00:45          10.22     1751. 7.085e+07
2022-01-12/02:00:45          10.22     2180. 4.962e+07
2022-01-12/02:00:45          10.22     2715. 3.526e+07
2022-01-12/02:00:45          10.22     3375. 2.265e+07
2022-01-12/02:00:45          10.22     4202. 1.646e+07
2022-01-12/02:00:45          10.22     5232. 1.254e+07
2022-01-12/02:00:45          10.22     6521. 9.060e+06
2022-01-12/02:00:45          10.22     8126. 7.206e+06
2022-01-12/02:00:45          10.22 1.011e+04 6.059e+06
2022-01-12/02:00:45          10.22 1.259e+04 5.063e+06
2022-01-12/02:00:45          10.22 1.568e+04 3.622e+06
2022-01-12/02:00:45          10.22 1.953e+04 3.478e+06
2022-01-12/02:00:45          10.22 2.432e+04 2.891e+06
2022-01-12/02:00:45          10.22 3.923e+04 3.188e+06
2022-01-12/02:00:45          10.22 4.673e+04 2.303e+06
2022-01-12/02:00:45          10.22 5.630e+04 1.939e+06
2022-01-12/02:00:45          10.22 6.784e+04 1.474e+06
2022-01-12/02:00:45          10.22 8.177e+04 1.339e+06
2022-01-12/02:00:45          10.22 9.836e+04 1.115e+06
2022-01-12/02:00:45          10.22 1.186e+05 1.014e+06
2022-01-12/02:00:45          10.22 1.429e+05 9.015e+05
2022-01-12/02:00:45          10.22 1.718e+05 7.896e+05
2022-01-12/02:00:45          10.22 2.067e+05 7.379e+05
2022-01-12/02:00:45          10.22 2.476e+05 7.117e+05
2022-01-12/02:00:45          10.22 2.959e+05 5.699e+05
2022-01-12/02:00:45          10.22 3.532e+05 4.166e+05
2022-01-12/02:00:45          10.22 4.215e+05 2.868e+05
2022-01-12/02:00:45          10.22 5.042e+05 2.117e+05
2022-01-12/02:00:45          10.22 6.054e+05 1.277e+05
2022-01-12/02:00:45          10.22 7.318e+05 9.276e+04
2022-01-12/02:00:45          10.22 9.723e+05 6.273e+04
2022-01-12/02:01:15          10.21     30.75 4.970e+10
2022-01-12/02:01:15          10.21     32.42 4.775e+10
2022-01-12/02:01:15          10.21     41.27 3.800e+10
2022-01-12/02:01:15          10.21     52.00 3.056e+10
2022-01-12/02:01:15          10.21     64.81 2.406e+10
2022-01-12/02:01:15          10.21     80.88 1.870e+10
2022-01-12/02:01:15          10.21     100.5 1.399e+10
2022-01-12/02:01:15          10.21     125.6 9.695e+09
2022-01-12/02:01:15          10.21     156.5 6.291e+09
2022-01-12/02:01:15          10.21     195.0 4.002e+09
2022-01-12/02:01:15          10.21     243.2 2.619e+09
2022-01-12/02:01:15          10.21     303.0 1.681e+09
2022-01-12/02:01:15          10.21     377.6 1.110e+09
2022-01-12/02:01:15          10.21     470.0 7.514e+08
2022-01-12/02:01:15          10.21     585.5 5.081e+08
2022-01-12/02:01:15          10.21     729.1 3.481e+08
2022-01-12/02:01:15          10.21     907.8 2.337e+08
2022-01-12/02:01:15          10.21     1129. 1.607e+08
2022-01-12/02:01:15          10.21     1406. 1.154e+08
2022-01-12/02:01:15          10.21     1751. 7.677e+07
2022-01-12/02:01:15          10.21     2180. 5.479e+07
2022-01-12/02:01:15          10.21     2715. 3.955e+07
2022-01-12/02:01:15          10.21     3375. 2.585e+07
2022-01-12/02:01:15          10.21     4202. 1.833e+07
2022-01-12/02:01:15          10.21     5232. 1.256e+07
2022-01-12/02:01:15          10.21     6521. 1.013e+07
2022-01-12/02:01:15          10.21     8126. 7.479e+06
2022-01-12/02:01:15          10.21 1.011e+04 6.403e+06
2022-01-12/02:01:15          10.21 1.259e+04 4.685e+06
2022-01-12/02:01:15          10.21 1.568e+04 3.874e+06
2022-01-12/02:01:15          10.21 1.953e+04 3.644e+06
2022-01-12/02:01:15          10.21 2.432e+04 2.517e+06
2022-01-12/02:01:15          10.21 3.923e+04 2.790e+06
2022-01-12/02:01:15          10.21 4.673e+04 2.146e+06
2022-01-12/02:01:15          10.21 5.630e+04 1.781e+06
2022-01-12/02:01:15          10.21 6.784e+04 1.449e+06
2022-01-12/02:01:15          10.21 8.177e+04 1.166e+06
2022-01-12/02:01:15          10.21 9.836e+04 1.067e+06
2022-01-12/02:01:15          10.21 1.186e+05 9.798e+05
2022-01-12/02:01:15          10.21 1.429e+05 8.490e+05
2022-01-12/02:01:15          10.21 1.718e+05 7.686e+05
2022-01-12/02:01:15          10.21 2.067e+05 7.209e+05
2022-01-12/02:01:15          10.21 2.476e+05 7.157e+05
2022-01-12/02:01:15          10.21 2.959e+05 5.680e+05
2022-01-12/02:01:15          10.21 3.532e+05 4.001e+05
2022-01-12/02:01:15          10.21 4.215e+05 2.824e+05
2022-01-12/02:01:15          10.21 5.042e+05 1.954e+05
2022-01-12/02:01:15          10.21 6.054e+05 1.251e+05
2022-01-12/02:01:15          10.21 7.318e+05 9.027e+04
2022-01-12/02:01:15          10.21 9.723e+05 6.797e+04
2022-01-12/02:01:45          10.21     30.75 5.186e+10
2022-01-12/02:01:45          10.21     32.42 4.957e+10
2022-01-12/02:01:45          10.21     41.27 3.943e+10
2022-01-12/02:01:45          10.21     52.00 3.152e+10
2022-01-12/02:01:45          10.21     64.81 2.506e+10
2022-01-12/02:01:45          10.21     80.88 1.940e+10
2022-01-12/02:01:45          10.21     100.5 1.467e+10
2022-01-12/02:01:45          10.21     125.6 9.963e+09
2022-01-12/02:01:45          10.21     156.5 6.477e+09
2022-01-12/02:01:45          10.21     195.0 4.331e+09
2022-01-12/02:01:45          10.21     243.2 2.816e+09
2022-01-12/02:01:45          10.21     303.0 1.863e+09
2022-01-12/02:01:45          10.21     377.6 1.235e+09
2022-01-12/02:01:45          10.21     470.0 8.402e+08
2022-01-12/02:01:45          10.21     585.5 5.710e+08
2022-01-12/02:01:45          10.21     729.1 3.913e+08
2022-01-12/02:01:45          10.21     907.8 2.690e+08
2022-01-12/02:01:45          10.21     1129. 1.957e+08
2022-01-12/02:01:45          10.21     1406. 1.378e+08
2022-01-12/02:01:45          10.21     1751. 9.514e+07
2022-01-12/02:01:45          10.21     2180. 6.682e+07
2022-01-12/02:01:45          10.21     2715. 4.707e+07
2022-01-12/02:01:45          10.21     3375. 3.152e+07
2022-01-12/02:01:45          10.21     4202. 2.348e+07
2022-01-12/02:01:45          10.21     5232. 1.617e+07
2022-01-12/02:01:45          10.21     6521. 1.159e+07
2022-01-12/02:01:45          10.21     8126. 8.782e+06
2022-01-12/02:01:45          10.21 1.011e+04 6.236e+06
2022-01-12/02:01:45          10.21 1.259e+04 5.517e+06
2022-01-12/02:01:45          10.21 1.568e+04 4.590e+06
2022-01-12/02:01:45          10.21 1.953e+04 3.612e+06
2022-01-12/02:01:45          10.21 2.432e+04 3.247e+06
2022-01-12/02:01:45          10.21 3.923e+04 3.144e+06
2022-01-12/02:01:45          10.21 4.673e+04 2.399e+06
2022-01-12/02:01:45          10.21 5.630e+04 1.937e+06
2022-01-12/02:01:45          10.21 6.784e+04 1.576e+06
2022-01-12/02:01:45          10.21 8.177e+04 1.324e+06
2022-01-12/02:01:45          10.21 9.836e+04 1.133e+06
2022-01-12/02:01:45          10.21 1.186e+05 1.038e+06
2022-01-12/02:01:45          10.21 1.429e+05 8.504e+05
2022-01-12/02:01:45          10.21 1.718e+05 7.800e+05
2022-01-12/02:01:45          10.21 2.067e+05 7.482e+05
2022-01-12/02:01:45          10.21 2.476e+05 7.155e+05
2022-01-12/02:01:45          10.21 2.959e+05 5.627e+05
2022-01-12/02:01:45          10.21 3.532e+05 4.335e+05
2022-01-12/02:01:45          10.21 4.215e+05 2.922e+05
2022-01-12/02:01:45          10.21 5.042e+05 1.958e+05
2022-01-12/02:01:45          10.21 6.054e+05 1.234e+05
2022-01-12/02:01:45          10.21 7.318e+05 9.992e+04
2022-01-12/02:01:45          10.21 9.723e+05 6.969e+04
2022-01-12/02:02:15          10.20     30.75 2.059e+10
2022-01-12/02:02:15          10.20     32.42 1.968e+10
2022-01-12/02:02:15          10.20     41.27 1.642e+10
2022-01-12/02:02:15          10.20     52.00 1.335e+10
2022-01-12/02:02:15          10.20     64.81 1.127e+10
2022-01-12/02:02:15          10.20     80.88 9.443e+09
2022-01-12/02:02:15          10.20     100.5 7.979e+09
2022-01-12/02:02:15          10.20     125.6 6.389e+09
2022-01-12/02:02:15          10.20     156.5 5.247e+09
2022-01-12/02:02:15          10.20     195.0 4.334e+09
2022-01-12/02:02:15          10.20     243.2 3.351e+09
2022-01-12/02:02:15          10.20     303.0 2.438e+09
2022-01-12/02:02:15          10.20     377.6 1.598e+09
2022-01-12/02:02:15          10.20     470.0 1.097e+09
2022-01-12/02:02:15          10.20     585.5 7.627e+08
2022-01-12/02:02:15          10.20     729.1 5.257e+08
2022-01-12/02:02:15          10.20     907.8 3.748e+08
2022-01-12/02:02:15          10.20     1129. 2.707e+08
2022-01-12/02:02:15          10.20     1406. 1.925e+08
2022-01-12/02:02:15          10.20     1751. 1.329e+08
2022-01-12/02:02:15          10.20     2180. 9.684e+07
2022-01-12/02:02:15          10.20     2715. 6.974e+07
2022-01-12/02:02:15          10.20     3375. 5.003e+07
2022-01-12/02:02:15          10.20     4202. 3.608e+07
2022-01-12/02:02:15          10.20     5232. 2.583e+07
2022-01-12/02:02:15          10.20     6521. 1.852e+07
2022-01-12/02:02:15          10.20     8126. 1.398e+07
2022-01-12/02:02:15          10.20 1.011e+04 1.063e+07
2022-01-12/02:02:15          10.20 1.259e+04 8.174e+06
2022-01-12/02:02:15          10.20 1.568e+04 7.126e+06
2022-01-12/02:02:15          10.20 1.953e+04 5.403e+06
2022-01-12/02:02:15          10.20 2.432e+04 4.352e+06
2022-01-12/02:02:15          10.20 3.923e+04 5.193e+06
2022-01-12/02:02:15          10.20 4.673e+04 4.041e+06
2022-01-12/02:02:15          10.20 5.630e+04 3.119e+06
2022-01-12/02:02:15          10.20 6.784e+04 2.347e+06
2022-01-12/02:02:15          10.20 8.177e+04 1.974e+06
2022-01-12/02:02:15          10.20 9.836e+04 1.775e+06
2022-01-12/02:02:15          10.20 1.186e+05 1.327e+06
2022-01-12/02:02:15          10.20 1.429e+05 1.067e+06
2022-01-12/02:02:15          10.20 1.718e+05 9.787e+05
2022-01-12/02:02:15          10.20 2.067e+05 8.952e+05
2022-01-12/02:02:15          10.20 2.476e+05 8.558e+05
2022-01-12/02:02:15          10.20 2.959e+05 6.482e+05
2022-01-12/02:02:15          10.20 3.532e+05 4.739e+05
2022-01-12/02:02:15          10.20 4.215e+05 3.236e+05
2022-01-12/02:02:15          10.20 5.042e+05 2.161e+05
2022-01-12/02:02:15          10.20 6.054e+05 1.548e+05
2022-01-12/02:02:15          10.20 7.318e+05 9.766e+04
2022-01-12/02:02:15          10.20 9.723e+05 7.421e+04
2022-01-12/02:02:45          10.19     30.75 2.630e+10
2022-01-12/02:02:45          10.19     32.42 2.571e+10
2022-01-12/02:02:45          10.19     41.27 2.026e+10
2022-01-12/02:02:45          10.19     52.00 1.684e+10
2022-01-12/02:02:45          10.19     64.81 1.411e+10
2022-01-12/02:02:45          10.19     80.88 1.180e+10
2022-01-12/02:02:45          10.19     100.5 9.375e+09
2022-01-12/02:02:45          10.19     125.6 7.611e+09
2022-01-12/02:02:45          10.19     156.5 6.028e+09
2022-01-12/02:02:45          10.19     195.0 4.764e+09
2022-01-12/02:02:45          10.19     243.2 3.503e+09
2022-01-12/02:02:45          10.19     303.0 2.397e+09
2022-01-12/02:02:45          10.19     377.6 1.632e+09
2022-01-12/02:02:45          10.19     470.0 1.126e+09
2022-01-12/02:02:45          10.19     585.5 7.715e+08
2022-01-12/02:02:45          10.19     729.1 5.313e+08
2022-01-12/02:02:45          10.19     907.8 3.680e+08
2022-01-12/02:02:45          10.19     1129. 2.624e+08
2022-01-12/02:02:45          10.19     1406. 1.888e+08
2022-01-12/02:02:45          10.19     1751. 1.397e+08
2022-01-12/02:02:45          10.19     2180. 1.006e+08
2022-01-12/02:02:45          10.19     2715. 6.967e+07
2022-01-12/02:02:45          10.19     3375. 5.069e+07
2022-01-12/02:02:45          10.19     4202. 3.614e+07
2022-01-12/02:02:45          10.19     5232. 2.655e+07
2022-01-12/02:02:45          10.19     6521. 2.075e+07
2022-01-12/02:02:45          10.19     8126. 1.526e+07
2022-01-12/02:02:45          10.19 1.011e+04 1.085e+07
2022-01-12/02:02:45          10.19 1.259e+04 8.872e+06
2022-01-12/02:02:45          10.19 1.568e+04 7.297e+06
2022-01-12/02:02:45          10.19 1.953e+04 5.989e+06
2022-01-12/02:02:45          10.19 2.432e+04 5.133e+06
2022-01-12/02:02:45          10.19 3.923e+04 4.775e+06
2022-01-12/02:02:45          10.19 4.673e+04 3.654e+06
2022-01-12/02:02:45          10.19 5.630e+04 2.926e+06
2022-01-12/02:02:45          10.19 6.784e+04 2.342e+06
2022-01-12/02:02:45          10.19 8.177e+04 1.949e+06
2022-01-12/02:02:45          10.19 9.836e+04 1.694e+06
2022-01-12/02:02:45          10.19 1.186e+05 1.406e+06
2022-01-12/02:02:45          10.19 1.429e+05 1.137e+06
2022-01-12/02:02:45          10.19 1.718e+05 9.940e+05
2022-01-12/02:02:45          10.19 2.067e+05 9.159e+05
2022-01-12/02:02:45          10.19 2.476e+05 8.945e+05
2022-01-12/02:02:45          10.19 2.959e+05 6.747e+05
2022-01-12/02:02:45          10.19 3.532e+05 4.935e+05
2022-01-12/02:02:45          10.19 4.215e+05 3.478e+05
2022-01-12/02:02:45          10.19 5.042e+05 2.317e+05
2022-01-12/02:02:45          10.19 6.054e+05 1.423e+05
2022-01-12/02:02:45          10.19 7.318e+05 1.032e+05
2022-01-12/02:02:45          10.19 9.723e+05 6.820e+04
2022-01-12/02:03:15          10.19     30.75 3.952e+10
2022-01-12/02:03:15          10.19     32.42 3.789e+10
2022-01-12/02:03:15          10.19     41.27 3.063e+10
2022-01-12/02:03:15          10.19     52.00 2.472e+10
2022-01-12/02:03:15          10.19     64.81 2.010e+10
2022-01-12/02:03:15          10.19     80.88 1.559e+10
2022-01-12/02:03:15          10.19     100.5 1.191e+10
2022-01-12/02:03:15          10.19     125.6 8.724e+09
2022-01-12/02:03:15          10.19     156.5 6.149e+09
2022-01-12/02:03:15          10.19     195.0 4.147e+09
2022-01-12/02:03:15          10.19     243.2 2.836e+09
2022-01-12/02:03:15          10.19     303.0 1.915e+09
2022-01-12/02:03:15          10.19     377.6 1.295e+09
2022-01-12/02:03:15          10.19     470.0 8.961e+08
2022-01-12/02:03:15          10.19     585.5 6.151e+08
2022-01-12/02:03:15          10.19     729.1 4.285e+08
2022-01-12/02:03:15          10.19     907.8 3.026e+08
2022-01-12/02:03:15          10.19     1129. 2.102e+08
2022-01-12/02:03:15          10.19     1406. 1.483e+08
2022-01-12/02:03:15          10.19     1751. 1.046e+08
2022-01-12/02:03:15          10.19     2180. 7.532e+07
2022-01-12/02:03:15          10.19     2715. 5.361e+07
2022-01-12/02:03:15          10.19     3375. 3.728e+07
2022-01-12/02:03:15          10.19     4202. 2.854e+07
2022-01-12/02:03:15          10.19     5232. 2.150e+07
2022-01-12/02:03:15          10.19     6521. 1.616e+07
2022-01-12/02:03:15          10.19     8126. 1.142e+07
2022-01-12/02:03:15          10.19 1.011e+04 8.735e+06
2022-01-12/02:03:15          10.19 1.259e+04 6.726e+06
2022-01-12/02:03:15          10.19 1.568e+04 5.445e+06
2022-01-12/02:03:15          10.19 1.953e+04 4.590e+06
2022-01-12/02:03:15          10.19 2.432e+04 3.339e+06
2022-01-12/02:03:15          10.19 3.923e+04 4.087e+06
2022-01-12/02:03:15          10.19 4.673e+04 3.067e+06
2022-01-12/02:03:15          10.19 5.630e+04 2.770e+06
2022-01-12/02:03:15          10.19 6.784e+04 1.996e+06
2022-01-12/02:03:15          10.19 8.177e+04 1.750e+06
2022-01-12/02:03:15          10.19 9.836e+04 1.459e+06
2022-01-12/02:03:15          10.19 1.186e+05 1.322e+06
2022-01-12/02:03:15          10.19 1.429e+05 1.098e+06
2022-01-12/02:03:15          10.19 1.718e+05 9.443e+05
2022-01-12/02:03:15          10.19 2.067e+05 8.743e+05
2022-01-12/02:03:15          10.19 2.476e+05 8.557e+05
2022-01-12/02:03:15          10.19 2.959e+05 6.457e+05
2022-01-12/02:03:15          10.19 3.532e+05 4.862e+05
2022-01-12/02:03:15          10.19 4.215e+05 3.426e+05
2022-01-12/02:03:15          10.19 5.042e+05 2.375e+05
2022-01-12/02:03:15          10.19 6.054e+05 1.588e+05
2022-01-12/02:03:15          10.19 7.318e+05 9.962e+04
2022-01-12/02:03:15          10.19 9.723e+05 6.315e+04
2022-01-12/02:03:45          10.18     30.75 8.465e+09
2022-01-12/02:03:45          10.18     32.42 8.555e+09
2022-01-12/02:03:45          10.18     41.27 7.210e+09
2022-01-12/02:03:45          10.18     52.00 6.159e+09
2022-01-12/02:03:45          10.18     64.81 4.540e+09
2022-01-12/02:03:45          10.18     80.88 4.166e+09
2022-01-12/02:03:45          10.18     100.5 2.794e+09
2022-01-12/02:03:45          10.18     125.6 2.057e+09
2022-01-12/02:03:45          10.18     156.5 1.474e+09
2022-01-12/02:03:45          10.18     195.0 1.044e+09
2022-01-12/02:03:45          10.18     243.2 8.700e+08
2022-01-12/02:03:45          10.18     303.0 7.222e+08
2022-01-12/02:03:45          10.18     377.6 5.410e+08
2022-01-12/02:03:45          10.18     470.0 4.413e+08
2022-01-12/02:03:45          10.18     585.5 3.801e+08
2022-01-12/02:03:45          10.18     729.1 3.174e+08
2022-01-12/02:03:45          10.18     907.8 2.761e+08
2022-01-12/02:03:45          10.18     1129. 2.082e+08
2022-01-12/02:03:45          10.18     1406. 1.662e+08
2022-01-12/02:03:45          10.18     1751. 1.220e+08
2022-01-12/02:03:45          10.18     2180. 8.944e+07
2022-01-12/02:03:45          10.18     2715. 6.567e+07
2022-01-12/02:03:45          10.18     3375. 4.756e+07
2022-01-12/02:03:45          10.18     4202. 3.446e+07
2022-01-12/02:03:45          10.18     5232. 2.609e+07
2022-01-12/02:03:45          10.18     6521. 1.872e+07
2022-01-12/02:03:45          10.18     8126. 1.411e+07
2022-01-12/02:03:45          10.18 1.011e+04 1.073e+07
2022-01-12/02:03:45          10.18 1.259e+04 8.043e+06
2022-01-12/02:03:45          10.18 1.568e+04 7.168e+06
2022-01-12/02:03:45          10.18 1.953e+04 5.917e+06
2022-01-12/02:03:45          10.18 2.432e+04 4.742e+06
2022-01-12/02:03:45          10.18 3.923e+04 4.420e+06
2022-01-12/02:03:45          10.18 4.673e+04 3.344e+06
2022-01-12/02:03:45          10.18 5.630e+04 2.803e+06
2022-01-12/02:03:45          10.18 6.784e+04 2.173e+06
2022-01-12/02:03:45          10.18 8.177e+04 1.820e+06
2022-01-12/02:03:45          10.18 9.836e+04 1.634e+06
2022-01-12/02:03:45          10.18 1.186e+05 1.389e+06
2022-01-12/02:03:45          10.18 1.429e+05 1.087e+06
2022-01-12/02:03:45          10.18 1.718e+05 9.748e+05
2022-01-12/02:03:45          10.18 2.067e+05 9.031e+05
2022-01-12/02:03:45          10.18 2.476e+05 8.597e+05
2022-01-12/02:03:45          10.18 2.959e+05 6.706e+05
2022-01-12/02:03:45          10.18 3.532e+05 4.843e+05
2022-01-12/02:03:45          10.18 4.215e+05 3.570e+05
2022-01-12/02:03:45          10.18 5.042e+05 2.383e+05
2022-01-12/02:03:45          10.18 6.054e+05 1.504e+05
2022-01-12/02:03:45          10.18 7.318e+05 9.752e+04
2022-01-12/02:03:45          10.18 9.723e+05 7.927e+04
2022-01-12/02:04:15          10.17     30.75 5.539e+10
2022-01-12/02:04:15          10.17     32.42 5.221e+10
2022-01-12/02:04:15          10.17     41.27 3.911e+10
2022-01-12/02:04:15          10.17     52.00 2.787e+10
2022-01-12/02:04:15          10.17     64.81 1.906e+10
2022-01-12/02:04:15          10.17     80.88 1.275e+10
2022-01-12/02:04:15          10.17     100.5 8.372e+09
2022-01-12/02:04:15          10.17     125.6 5.432e+09
2022-01-12/02:04:15          10.17     156.5 3.419e+09
2022-01-12/02:04:15          10.17     195.0 2.148e+09
2022-01-12/02:04:15          10.17     243.2 1.408e+09
2022-01-12/02:04:15          10.17     303.0 9.048e+08
2022-01-12/02:04:15          10.17     377.6 6.050e+08
2022-01-12/02:04:15          10.17     470.0 4.114e+08
2022-01-12/02:04:15          10.17     585.5 2.923e+08
2022-01-12/02:04:15          10.17     729.1 2.046e+08
2022-01-12/02:04:15          10.17     907.8 1.480e+08
2022-01-12/02:04:15          10.17     1129. 1.053e+08
2022-01-12/02:04:15          10.17     1406. 7.552e+07
2022-01-12/02:04:15          10.17     1751. 5.545e+07
2022-01-12/02:04:15          10.17     2180. 3.794e+07
2022-01-12/02:04:15          10.17     2715. 2.879e+07
2022-01-12/02:04:15          10.17     3375. 2.140e+07
2022-01-12/02:04:15          10.17     4202. 1.428e+07
2022-01-12/02:04:15          10.17     5232. 1.085e+07
2022-01-12/02:04:15          10.17     6521. 7.701e+06
