Time                             Mshell         energy           flux
2022-01-12/01:17:15          11.88     8.126 3.881e+06
2022-01-12/01:17:15          11.88     10.11 3.135e+06
2022-01-12/01:17:15          11.88     12.59 3.251e+06
2022-01-12/01:17:15          11.88     15.68 2.501e+06
2022-01-12/01:17:15          11.88     19.53 1.835e+06
2022-01-12/01:17:15          11.88     24.32 1.456e+06
2022-01-12/01:17:15          11.88     39.23 1.146e+06
2022-01-12/01:17:15          11.88     46.73 7.764e+05
2022-01-12/01:17:15          11.88     56.30 5.210e+05
2022-01-12/01:17:15          11.88     67.84 3.527e+05
2022-01-12/01:17:15          11.88     81.77 2.333e+05
2022-01-12/01:17:15          11.88     98.36 1.765e+05
2022-01-12/01:17:15          11.88     118.6 1.163e+05
2022-01-12/01:17:15          11.88     142.9 8.732e+04
2022-01-12/01:17:15          11.88     171.8 7.562e+04
2022-01-12/01:17:15          11.88     206.7 6.528e+04
2022-01-12/01:17:15          11.88     247.6 5.715e+04
2022-01-12/01:17:15          11.88     295.9 4.212e+04
2022-01-12/01:17:15          11.88     353.2 3.196e+04
2022-01-12/01:17:15          11.88     421.5 2.135e+04
2022-01-12/01:17:15          11.88     504.2 1.338e+04
2022-01-12/01:17:15          11.88     605.4     7562.
2022-01-12/01:17:15          11.88     731.8     3710.
2022-01-12/01:17:15          11.88     972.3     1589.
2022-01-12/01:17:45          11.88   0.03075     0.000
2022-01-12/01:17:45          11.88   0.03242     0.000
2022-01-12/01:17:45          11.88   0.04127     0.000
2022-01-12/01:17:45          11.88   0.05200     0.000
2022-01-12/01:17:45          11.88   0.06481     0.000
2022-01-12/01:17:45          11.88   0.08088     0.000
2022-01-12/01:17:45          11.88    0.1005     0.000
2022-01-12/01:17:45          11.88    0.1256     0.000
2022-01-12/01:17:45          11.88    0.1565     0.000
2022-01-12/01:17:45          11.88    0.1950     0.000
2022-01-12/01:17:45          11.88    0.2432 1.487e+08
2022-01-12/01:17:45          11.88    0.3030 2.518e+08
2022-01-12/01:17:45          11.88    0.3776 2.506e+08
2022-01-12/01:17:45          11.88    0.4700 2.039e+08
2022-01-12/01:17:45          11.88    0.5855 1.965e+08
2022-01-12/01:17:45          11.88    0.7291 1.426e+08
2022-01-12/01:17:45          11.88    0.9078 9.347e+07
2022-01-12/01:17:45          11.88     1.129 6.111e+07
2022-01-12/01:17:45          11.88     1.406 3.697e+07
2022-01-12/01:17:45          11.88     1.751 2.208e+07
2022-01-12/01:17:45          11.88     2.180 3.508e+07
2022-01-12/01:17:45          11.88     2.715 2.707e+07
2022-01-12/01:17:45          11.88     3.375 1.900e+07
2022-01-12/01:17:45          11.88     4.202 1.252e+07
2022-01-12/01:17:45          11.88     5.232 8.903e+06
2022-01-12/01:17:45          11.88     6.521 6.090e+06
2022-01-12/01:17:45          11.88     8.126 5.482e+06
2022-01-12/01:17:45          11.88     10.11 4.257e+06
2022-01-12/01:17:45          11.88     12.59 3.688e+06
2022-01-12/01:17:45          11.88     15.68 3.119e+06
2022-01-12/01:17:45          11.88     19.53 2.202e+06
2022-01-12/01:17:45          11.88     24.32 1.618e+06
2022-01-12/01:17:45          11.88     39.23 1.152e+06
2022-01-12/01:17:45          11.88     46.73 7.711e+05
2022-01-12/01:17:45          11.88     56.30 5.438e+05
2022-01-12/01:17:45          11.88     67.84 3.452e+05
2022-01-12/01:17:45          11.88     81.77 2.391e+05
2022-01-12/01:17:45          11.88     98.36 1.909e+05
2022-01-12/01:17:45          11.88     118.6 1.229e+05
2022-01-12/01:17:45          11.88     142.9 9.166e+04
2022-01-12/01:17:45          11.88     171.8 8.599e+04
2022-01-12/01:17:45          11.88     206.7 7.351e+04
2022-01-12/01:17:45          11.88     247.6 6.289e+04
2022-01-12/01:17:45          11.88     295.9 4.738e+04
2022-01-12/01:17:45          11.88     353.2 3.335e+04
2022-01-12/01:17:45          11.88     421.5 2.370e+04
2022-01-12/01:17:45          11.88     504.2 1.477e+04
2022-01-12/01:17:45          11.88     605.4     9025.
2022-01-12/01:17:45          11.88     731.8     3795.
2022-01-12/01:17:45          11.88     972.3     1789.
2022-01-12/01:18:15          11.87   0.03075     0.000
2022-01-12/01:18:15          11.87   0.03242     0.000
2022-01-12/01:18:15          11.87   0.04127     0.000
2022-01-12/01:18:15          11.87   0.05200     0.000
2022-01-12/01:18:15          11.87   0.06481     0.000
2022-01-12/01:18:15          11.87   0.08088     0.000
2022-01-12/01:18:15          11.87    0.1005     0.000
2022-01-12/01:18:15          11.87    0.1256     0.000
2022-01-12/01:18:15          11.87    0.1565     0.000
2022-01-12/01:18:15          11.87    0.1950 1.711e+07
2022-01-12/01:18:15          11.87    0.2432 1.717e+08
2022-01-12/01:18:15          11.87    0.3030 2.987e+08
2022-01-12/01:18:15          11.87    0.3776 2.948e+08
2022-01-12/01:18:15          11.87    0.4700 2.478e+08
2022-01-12/01:18:15          11.87    0.5855 2.468e+08
2022-01-12/01:18:15          11.87    0.7291 1.794e+08
2022-01-12/01:18:15          11.87    0.9078 1.190e+08
2022-01-12/01:18:15          11.87     1.129 7.841e+07
2022-01-12/01:18:15          11.87     1.406 5.000e+07
2022-01-12/01:18:15          11.87     1.751 3.015e+07
2022-01-12/01:18:15          11.87     2.180 4.472e+07
2022-01-12/01:18:15          11.87     2.715 3.383e+07
2022-01-12/01:18:15          11.87     3.375 2.426e+07
2022-01-12/01:18:15          11.87     4.202 1.622e+07
2022-01-12/01:18:15          11.87     5.232 1.166e+07
2022-01-12/01:18:15          11.87     6.521 8.234e+06
2022-01-12/01:18:15          11.87     8.126 6.220e+06
2022-01-12/01:18:15          11.87     10.11 4.822e+06
2022-01-12/01:18:15          11.87     12.59 4.247e+06
2022-01-12/01:18:15          11.87     15.68 3.140e+06
2022-01-12/01:18:15          11.87     19.53 2.104e+06
2022-01-12/01:18:15          11.87     24.32 1.681e+06
2022-01-12/01:18:15          11.87     39.23 1.519e+06
2022-01-12/01:18:15          11.87     46.73 1.027e+06
2022-01-12/01:18:15          11.87     56.30 7.481e+05
2022-01-12/01:18:15          11.87     67.84 4.664e+05
2022-01-12/01:18:15          11.87     81.77 3.204e+05
2022-01-12/01:18:15          11.87     98.36 2.522e+05
2022-01-12/01:18:15          11.87     118.6 1.629e+05
2022-01-12/01:18:15          11.87     142.9 1.158e+05
2022-01-12/01:18:15          11.87     171.8 1.002e+05
2022-01-12/01:18:15          11.87     206.7 8.689e+04
2022-01-12/01:18:15          11.87     247.6 7.704e+04
2022-01-12/01:18:15          11.87     295.9 5.472e+04
2022-01-12/01:18:15          11.87     353.2 4.180e+04
2022-01-12/01:18:15          11.87     421.5 2.772e+04
2022-01-12/01:18:15          11.87     504.2 1.902e+04
2022-01-12/01:18:15          11.87     605.4     9857.
2022-01-12/01:18:15          11.87     731.8     4811.
2022-01-12/01:18:15          11.87     972.3     2208.
2022-01-12/01:18:45          11.87   0.03075     0.000
2022-01-12/01:18:45          11.87   0.03242     0.000
2022-01-12/01:18:45          11.87   0.04127     0.000
2022-01-12/01:18:45          11.87   0.05200     0.000
2022-01-12/01:18:45          11.87   0.06481     0.000
2022-01-12/01:18:45          11.87   0.08088     0.000
2022-01-12/01:18:45          11.87    0.1005     0.000
2022-01-12/01:18:45          11.87    0.1256     0.000
2022-01-12/01:18:45          11.87    0.1565     0.000
2022-01-12/01:18:45          11.87    0.1950     0.000
2022-01-12/01:18:45          11.87    0.2432 1.434e+08
2022-01-12/01:18:45          11.87    0.3030 2.394e+08
2022-01-12/01:18:45          11.87    0.3776 2.400e+08
2022-01-12/01:18:45          11.87    0.4700 2.139e+08
2022-01-12/01:18:45          11.87    0.5855 2.391e+08
2022-01-12/01:18:45          11.87    0.7291 1.798e+08
2022-01-12/01:18:45          11.87    0.9078 1.193e+08
2022-01-12/01:18:45          11.87     1.129 7.671e+07
2022-01-12/01:18:45          11.87     1.406 4.795e+07
2022-01-12/01:18:45          11.87     1.751 2.895e+07
2022-01-12/01:18:45          11.87     2.180 4.683e+07
2022-01-12/01:18:45          11.87     2.715 3.291e+07
2022-01-12/01:18:45          11.87     3.375 2.429e+07
2022-01-12/01:18:45          11.87     4.202 1.686e+07
2022-01-12/01:18:45          11.87     5.232 1.273e+07
2022-01-12/01:18:45          11.87     6.521 9.710e+06
2022-01-12/01:18:45          11.87     8.126 6.525e+06
2022-01-12/01:18:45          11.87     10.11 5.029e+06
2022-01-12/01:18:45          11.87     12.59 4.160e+06
2022-01-12/01:18:45          11.87     15.68 3.212e+06
2022-01-12/01:18:45          11.87     19.53 2.417e+06
2022-01-12/01:18:45          11.87     24.32 1.923e+06
2022-01-12/01:18:45          11.87     39.23 1.549e+06
2022-01-12/01:18:45          11.87     46.73 9.759e+05
2022-01-12/01:18:45          11.87     56.30 6.912e+05
2022-01-12/01:18:45          11.87     67.84 4.357e+05
2022-01-12/01:18:45          11.87     81.77 2.754e+05
2022-01-12/01:18:45          11.87     98.36 2.131e+05
2022-01-12/01:18:45          11.87     118.6 1.422e+05
2022-01-12/01:18:45          11.87     142.9 1.046e+05
2022-01-12/01:18:45          11.87     171.8 9.285e+04
2022-01-12/01:18:45          11.87     206.7 7.819e+04
2022-01-12/01:18:45          11.87     247.6 6.365e+04
2022-01-12/01:18:45          11.87     295.9 4.970e+04
2022-01-12/01:18:45          11.87     353.2 3.869e+04
2022-01-12/01:18:45          11.87     421.5 2.584e+04
2022-01-12/01:18:45          11.87     504.2 1.675e+04
2022-01-12/01:18:45          11.87     605.4     9342.
2022-01-12/01:18:45          11.87     731.8     4952.
2022-01-12/01:18:45          11.87     972.3     2174.
2022-01-12/01:19:15          11.87   0.03075     0.000
2022-01-12/01:19:15          11.87   0.03242     0.000
2022-01-12/01:19:15          11.87   0.04127     0.000
2022-01-12/01:19:15          11.87   0.05200     0.000
2022-01-12/01:19:15          11.87   0.06481     0.000
2022-01-12/01:19:15          11.87   0.08088     0.000
2022-01-12/01:19:15          11.87    0.1005     0.000
2022-01-12/01:19:15          11.87    0.1256     0.000
2022-01-12/01:19:15          11.87    0.1565     0.000
2022-01-12/01:19:15          11.87    0.1950     0.000
2022-01-12/01:19:15          11.87    0.2432 7.550e+07
2022-01-12/01:19:15          11.87    0.3030 1.299e+08
2022-01-12/01:19:15          11.87    0.3776 1.283e+08
2022-01-12/01:19:15          11.87    0.4700 2.458e+08
2022-01-12/01:19:15          11.87    0.5855 3.269e+08
2022-01-12/01:19:15          11.87    0.7291 2.361e+08
2022-01-12/01:19:15          11.87    0.9078 1.600e+08
2022-01-12/01:19:15          11.87     1.129 1.059e+08
2022-01-12/01:19:15          11.87     1.406 6.992e+07
2022-01-12/01:19:15          11.87     1.751 4.550e+07
2022-01-12/01:19:15          11.87     2.180 4.527e+07
2022-01-12/01:19:15          11.87     2.715 3.069e+07
2022-01-12/01:19:15          11.87     3.375 2.196e+07
2022-01-12/01:19:15          11.87     4.202 1.585e+07
2022-01-12/01:19:15          11.87     5.232 1.152e+07
2022-01-12/01:19:15          11.87     6.521 7.740e+06
2022-01-12/01:19:15          11.87     8.126 6.285e+06
2022-01-12/01:19:15          11.87     10.11 4.570e+06
2022-01-12/01:19:15          11.87     12.59 3.537e+06
2022-01-12/01:19:15          11.87     15.68 2.896e+06
2022-01-12/01:19:15          11.87     19.53 2.355e+06
2022-01-12/01:19:15          11.87     24.32 1.882e+06
2022-01-12/01:19:15          11.87     39.23 1.740e+06
2022-01-12/01:19:15          11.87     46.73 1.187e+06
2022-01-12/01:19:15          11.87     56.30 8.477e+05
2022-01-12/01:19:15          11.87     67.84 5.399e+05
2022-01-12/01:19:15          11.87     81.77 3.691e+05
2022-01-12/01:19:15          11.87     98.36 2.759e+05
2022-01-12/01:19:15          11.87     118.6 1.881e+05
2022-01-12/01:19:15          11.87     142.9 1.308e+05
2022-01-12/01:19:15          11.87     171.8 1.166e+05
2022-01-12/01:19:15          11.87     206.7 9.896e+04
2022-01-12/01:19:15          11.87     247.6 8.125e+04
2022-01-12/01:19:15          11.87     295.9 6.370e+04
2022-01-12/01:19:15          11.87     353.2 4.770e+04
2022-01-12/01:19:15          11.87     421.5 3.501e+04
2022-01-12/01:19:15          11.87     504.2 2.290e+04
2022-01-12/01:19:15          11.87     605.4 1.309e+04
2022-01-12/01:19:15          11.87     731.8     5992.
2022-01-12/01:19:15          11.87     972.3     3026.
2022-01-12/01:19:45          11.86   0.03075     0.000
2022-01-12/01:19:45          11.86   0.03242     0.000
2022-01-12/01:19:45          11.86   0.04127     0.000
2022-01-12/01:19:45          11.86   0.05200     0.000
2022-01-12/01:19:45          11.86   0.06481     0.000
2022-01-12/01:19:45          11.86   0.08088     0.000
2022-01-12/01:19:45          11.86    0.1005     0.000
2022-01-12/01:19:45          11.86    0.1256     0.000
2022-01-12/01:19:45          11.86    0.1565     0.000
2022-01-12/01:19:45          11.86    0.1950     0.000
2022-01-12/01:19:45          11.86    0.2432 5.811e+07
2022-01-12/01:19:45          11.86    0.3030 1.036e+08
2022-01-12/01:19:45          11.86    0.3776 1.036e+08
2022-01-12/01:19:45          11.86    0.4700 2.599e+08
2022-01-12/01:19:45          11.86    0.5855 3.786e+08
2022-01-12/01:19:45          11.86    0.7291 2.739e+08
2022-01-12/01:19:45          11.86    0.9078 1.909e+08
2022-01-12/01:19:45          11.86     1.129 1.322e+08
2022-01-12/01:19:45          11.86     1.406 9.025e+07
2022-01-12/01:19:45          11.86     1.751 5.901e+07
2022-01-12/01:19:45          11.86     2.180 6.115e+07
2022-01-12/01:19:45          11.86     2.715 4.545e+07
2022-01-12/01:19:45          11.86     3.375 3.133e+07
2022-01-12/01:19:45          11.86     4.202 2.332e+07
2022-01-12/01:19:45          11.86     5.232 1.652e+07
2022-01-12/01:19:45          11.86     6.521 1.212e+07
2022-01-12/01:19:45          11.86     8.126 9.290e+06
2022-01-12/01:19:45          11.86     10.11 6.769e+06
2022-01-12/01:19:45          11.86     12.59 5.759e+06
2022-01-12/01:19:45          11.86     15.68 4.329e+06
2022-01-12/01:19:45          11.86     19.53 2.938e+06
2022-01-12/01:19:45          11.86     24.32 2.331e+06
2022-01-12/01:19:45          11.86     39.23 2.075e+06
2022-01-12/01:19:45          11.86     46.73 1.421e+06
2022-01-12/01:19:45          11.86     56.30 1.055e+06
2022-01-12/01:19:45          11.86     67.84 6.800e+05
2022-01-12/01:19:45          11.86     81.77 4.501e+05
2022-01-12/01:19:45          11.86     98.36 3.336e+05
2022-01-12/01:19:45          11.86     118.6 2.034e+05
2022-01-12/01:19:45          11.86     142.9 1.539e+05
2022-01-12/01:19:45          11.86     171.8 1.291e+05
2022-01-12/01:19:45          11.86     206.7 1.071e+05
2022-01-12/01:19:45          11.86     247.6 9.240e+04
2022-01-12/01:19:45          11.86     295.9 6.985e+04
2022-01-12/01:19:45          11.86     353.2 5.164e+04
2022-01-12/01:19:45          11.86     421.5 3.636e+04
2022-01-12/01:19:45          11.86     504.2 2.487e+04
2022-01-12/01:19:45          11.86     605.4 1.420e+04
2022-01-12/01:19:45          11.86     731.8     7429.
2022-01-12/01:19:45          11.86     972.3     3331.
2022-01-12/01:20:15          11.86   0.03075     0.000
2022-01-12/01:20:15          11.86   0.03242     0.000
2022-01-12/01:20:15          11.86   0.04127     0.000
2022-01-12/01:20:15          11.86   0.05200     0.000
2022-01-12/01:20:15          11.86   0.06481     0.000
2022-01-12/01:20:15          11.86   0.08088     0.000
2022-01-12/01:20:15          11.86    0.1005     0.000
2022-01-12/01:20:15          11.86    0.1256     0.000
2022-01-12/01:20:15          11.86    0.1565     0.000
2022-01-12/01:20:15          11.86    0.1950     0.000
2022-01-12/01:20:15          11.86    0.2432 9.391e+07
2022-01-12/01:20:15          11.86    0.3030 1.604e+08
2022-01-12/01:20:15          11.86    0.3776 1.636e+08
2022-01-12/01:20:15          11.86    0.4700 1.334e+08
2022-01-12/01:20:15          11.86    0.5855 1.250e+08
2022-01-12/01:20:15          11.86    0.7291 9.372e+07
2022-01-12/01:20:15          11.86    0.9078 6.153e+07
2022-01-12/01:20:15          11.86     1.129 3.929e+07
2022-01-12/01:20:15          11.86     1.406 2.495e+07
2022-01-12/01:20:15          11.86     1.751 1.546e+07
2022-01-12/01:20:15          11.86     2.180 5.507e+07
2022-01-12/01:20:15          11.86     2.715 3.959e+07
2022-01-12/01:20:15          11.86     3.375 2.966e+07
2022-01-12/01:20:15          11.86     4.202 2.107e+07
2022-01-12/01:20:15          11.86     5.232 1.576e+07
2022-01-12/01:20:15          11.86     6.521 1.097e+07
2022-01-12/01:20:15          11.86     8.126 8.190e+06
2022-01-12/01:20:15          11.86     10.11 6.085e+06
2022-01-12/01:20:15          11.86     12.59 5.273e+06
2022-01-12/01:20:15          11.86     15.68 3.967e+06
2022-01-12/01:20:15          11.86     19.53 3.083e+06
2022-01-12/01:20:15          11.86     24.32 2.452e+06
2022-01-12/01:20:15          11.86     39.23 1.900e+06
2022-01-12/01:20:15          11.86     46.73 1.370e+06
2022-01-12/01:20:15          11.86     56.30 9.387e+05
2022-01-12/01:20:15          11.86     67.84 5.811e+05
2022-01-12/01:20:15          11.86     81.77 3.968e+05
2022-01-12/01:20:15          11.86     98.36 2.897e+05
2022-01-12/01:20:15          11.86     118.6 1.896e+05
2022-01-12/01:20:15          11.86     142.9 1.310e+05
2022-01-12/01:20:15          11.86     171.8 1.151e+05
2022-01-12/01:20:15          11.86     206.7 9.620e+04
2022-01-12/01:20:15          11.86     247.6 8.067e+04
2022-01-12/01:20:15          11.86     295.9 6.180e+04
2022-01-12/01:20:15          11.86     353.2 4.491e+04
2022-01-12/01:20:15          11.86     421.5 3.093e+04
2022-01-12/01:20:15          11.86     504.2 2.120e+04
2022-01-12/01:20:15          11.86     605.4 1.297e+04
2022-01-12/01:20:15          11.86     731.8     6159.
2022-01-12/01:20:15          11.86     972.3     2997.
2022-01-12/01:20:45          11.86   0.03075     0.000
2022-01-12/01:20:45          11.86   0.03242     0.000
2022-01-12/01:20:45          11.86   0.04127     0.000
2022-01-12/01:20:45          11.86   0.05200     0.000
2022-01-12/01:20:45          11.86   0.06481     0.000
2022-01-12/01:20:45          11.86   0.08088     0.000
2022-01-12/01:20:45          11.86    0.1005     0.000
2022-01-12/01:20:45          11.86    0.1256     0.000
2022-01-12/01:20:45          11.86    0.1565     0.000
2022-01-12/01:20:45          11.86    0.1950     0.000
2022-01-12/01:20:45          11.86    0.2432 6.251e+07
2022-01-12/01:20:45          11.86    0.3030 1.096e+08
2022-01-12/01:20:45          11.86    0.3776 1.114e+08
2022-01-12/01:20:45          11.86    0.4700 9.003e+07
2022-01-12/01:20:45          11.86    0.5855 8.667e+07
2022-01-12/01:20:45          11.86    0.7291 6.395e+07
2022-01-12/01:20:45          11.86    0.9078 4.222e+07
2022-01-12/01:20:45          11.86     1.129 2.755e+07
2022-01-12/01:20:45          11.86     1.406 1.763e+07
2022-01-12/01:20:45          11.86     1.751 1.060e+07
2022-01-12/01:20:45          11.86     2.180 5.696e+07
2022-01-12/01:20:45          11.86     2.715 4.160e+07
2022-01-12/01:20:45          11.86     3.375 3.122e+07
2022-01-12/01:20:45          11.86     4.202 2.276e+07
2022-01-12/01:20:45          11.86     5.232 1.626e+07
2022-01-12/01:20:45          11.86     6.521 1.158e+07
2022-01-12/01:20:45          11.86     8.126 8.742e+06
2022-01-12/01:20:45          11.86     10.11 6.485e+06
2022-01-12/01:20:45          11.86     12.59 5.907e+06
2022-01-12/01:20:45          11.86     15.68 4.430e+06
2022-01-12/01:20:45          11.86     19.53 3.849e+06
2022-01-12/01:20:45          11.86     24.32 2.468e+06
2022-01-12/01:20:45          11.86     39.23 2.199e+06
2022-01-12/01:20:45          11.86     46.73 1.431e+06
2022-01-12/01:20:45          11.86     56.30 1.006e+06
2022-01-12/01:20:45          11.86     67.84 6.297e+05
2022-01-12/01:20:45          11.86     81.77 4.236e+05
2022-01-12/01:20:45          11.86     98.36 3.089e+05
2022-01-12/01:20:45          11.86     118.6 2.056e+05
2022-01-12/01:20:45          11.86     142.9 1.457e+05
2022-01-12/01:20:45          11.86     171.8 1.219e+05
2022-01-12/01:20:45          11.86     206.7 1.041e+05
2022-01-12/01:20:45          11.86     247.6 8.926e+04
2022-01-12/01:20:45          11.86     295.9 6.731e+04
2022-01-12/01:20:45          11.86     353.2 4.958e+04
2022-01-12/01:20:45          11.86     421.5 3.276e+04
2022-01-12/01:20:45          11.86     504.2 2.230e+04
2022-01-12/01:20:45          11.86     605.4 1.221e+04
2022-01-12/01:20:45          11.86     731.8     5647.
2022-01-12/01:20:45          11.86     972.3     2679.
2022-01-12/01:21:15          11.85   0.03075     0.000
2022-01-12/01:21:15          11.85   0.03242     0.000
2022-01-12/01:21:15          11.85   0.04127     0.000
2022-01-12/01:21:15          11.85   0.05200     0.000
2022-01-12/01:21:15          11.85   0.06481     0.000
2022-01-12/01:21:15          11.85   0.08088     0.000
2022-01-12/01:21:15          11.85    0.1005     0.000
2022-01-12/01:21:15          11.85    0.1256     0.000
2022-01-12/01:21:15          11.85    0.1565     0.000
2022-01-12/01:21:15          11.85    0.1950     0.000
2022-01-12/01:21:15          11.85    0.2432 9.826e+07
2022-01-12/01:21:15          11.85    0.3030 1.628e+08
2022-01-12/01:21:15          11.85    0.3776 1.625e+08
2022-01-12/01:21:15          11.85    0.4700 1.262e+08
2022-01-12/01:21:15          11.85    0.5855 1.039e+08
2022-01-12/01:21:15          11.85    0.7291 7.319e+07
2022-01-12/01:21:15          11.85    0.9078 4.855e+07
2022-01-12/01:21:15          11.85     1.129 3.115e+07
2022-01-12/01:21:15          11.85     1.406 1.925e+07
2022-01-12/01:21:15          11.85     1.751 1.183e+07
2022-01-12/01:21:15          11.85     2.180 5.397e+07
2022-01-12/01:21:15          11.85     2.715 3.959e+07
2022-01-12/01:21:15          11.85     3.375 2.826e+07
2022-01-12/01:21:15          11.85     4.202 2.053e+07
2022-01-12/01:21:15          11.85     5.232 1.439e+07
2022-01-12/01:21:15          11.85     6.521 1.038e+07
2022-01-12/01:21:15          11.85     8.126 7.708e+06
2022-01-12/01:21:15          11.85     10.11 5.964e+06
2022-01-12/01:21:15          11.85     12.59 4.806e+06
2022-01-12/01:21:15          11.85     15.68 3.765e+06
2022-01-12/01:21:15          11.85     19.53 2.873e+06
2022-01-12/01:21:15          11.85     24.32 2.378e+06
2022-01-12/01:21:15          11.85     39.23 2.177e+06
2022-01-12/01:21:15          11.85     46.73 1.439e+06
2022-01-12/01:21:15          11.85     56.30 9.612e+05
2022-01-12/01:21:15          11.85     67.84 6.352e+05
2022-01-12/01:21:15          11.85     81.77 4.184e+05
2022-01-12/01:21:15          11.85     98.36 3.050e+05
2022-01-12/01:21:15          11.85     118.6 2.066e+05
2022-01-12/01:21:15          11.85     142.9 1.556e+05
2022-01-12/01:21:15          11.85     171.8 1.306e+05
2022-01-12/01:21:15          11.85     206.7 1.102e+05
2022-01-12/01:21:15          11.85     247.6 9.234e+04
2022-01-12/01:21:15          11.85     295.9 6.479e+04
2022-01-12/01:21:15          11.85     353.2 4.788e+04
2022-01-12/01:21:15          11.85     421.5 3.557e+04
2022-01-12/01:21:15          11.85     504.2 2.276e+04
2022-01-12/01:21:15          11.85     605.4 1.412e+04
2022-01-12/01:21:15          11.85     731.8     6123.
2022-01-12/01:21:15          11.85     972.3     3079.
2022-01-12/01:21:45          11.85   0.03075     0.000
2022-01-12/01:21:45          11.85   0.03242     0.000
2022-01-12/01:21:45          11.85   0.04127     0.000
2022-01-12/01:21:45          11.85   0.05200     0.000
2022-01-12/01:21:45          11.85   0.06481     0.000
2022-01-12/01:21:45          11.85   0.08088     0.000
2022-01-12/01:21:45          11.85    0.1005     0.000
2022-01-12/01:21:45          11.85    0.1256     0.000
2022-01-12/01:21:45          11.85    0.1565     0.000
2022-01-12/01:21:45          11.85    0.1950     0.000
2022-01-12/01:21:45          11.85    0.2432 1.251e+08
2022-01-12/01:21:45          11.85    0.3030 2.066e+08
2022-01-12/01:21:45          11.85    0.3776 2.064e+08
2022-01-12/01:21:45          11.85    0.4700 1.663e+08
2022-01-12/01:21:45          11.85    0.5855 1.532e+08
2022-01-12/01:21:45          11.85    0.7291 1.139e+08
2022-01-12/01:21:45          11.85    0.9078 7.470e+07
2022-01-12/01:21:45          11.85     1.129 4.820e+07
2022-01-12/01:21:45          11.85     1.406 3.048e+07
2022-01-12/01:21:45          11.85     1.751 1.970e+07
2022-01-12/01:21:45          11.85     2.180 5.068e+07
2022-01-12/01:21:45          11.85     2.715 4.015e+07
2022-01-12/01:21:45          11.85     3.375 2.870e+07
2022-01-12/01:21:45          11.85     4.202 2.016e+07
2022-01-12/01:21:45          11.85     5.232 1.300e+07
2022-01-12/01:21:45          11.85     6.521 8.900e+06
2022-01-12/01:21:45          11.85     8.126 7.624e+06
2022-01-12/01:21:45          11.85     10.11 5.648e+06
2022-01-12/01:21:45          11.85     12.59 4.615e+06
2022-01-12/01:21:45          11.85     15.68 3.674e+06
2022-01-12/01:21:45          11.85     19.53 2.677e+06
2022-01-12/01:21:45          11.85     24.32 1.809e+06
2022-01-12/01:21:45          11.85     39.23 1.480e+06
2022-01-12/01:21:45          11.85     46.73 1.002e+06
2022-01-12/01:21:45          11.85     56.30 6.505e+05
2022-01-12/01:21:45          11.85     67.84 4.183e+05
2022-01-12/01:21:45          11.85     81.77 2.792e+05
2022-01-12/01:21:45          11.85     98.36 2.036e+05
2022-01-12/01:21:45          11.85     118.6 1.325e+05
2022-01-12/01:21:45          11.85     142.9 9.928e+04
2022-01-12/01:21:45          11.85     171.8 8.280e+04
2022-01-12/01:21:45          11.85     206.7 7.177e+04
2022-01-12/01:21:45          11.85     247.6 5.625e+04
2022-01-12/01:21:45          11.85     295.9 4.002e+04
2022-01-12/01:21:45          11.85     353.2 2.937e+04
2022-01-12/01:21:45          11.85     421.5 2.116e+04
2022-01-12/01:21:45          11.85     504.2 1.409e+04
2022-01-12/01:21:45          11.85     605.4     8151.
2022-01-12/01:21:45          11.85     731.8     3629.
2022-01-12/01:21:45          11.85     972.3     2027.
2022-01-12/01:22:15          11.85   0.03075     0.000
2022-01-12/01:22:15          11.85   0.03242     0.000
2022-01-12/01:22:15          11.85   0.04127     0.000
2022-01-12/01:22:15          11.85   0.05200     0.000
2022-01-12/01:22:15          11.85   0.06481     0.000
2022-01-12/01:22:15          11.85   0.08088     0.000
2022-01-12/01:22:15          11.85    0.1005     0.000
2022-01-12/01:22:15          11.85    0.1256     0.000
2022-01-12/01:22:15          11.85    0.1565     0.000
2022-01-12/01:22:15          11.85    0.1950     0.000
2022-01-12/01:22:15          11.85    0.2432 1.296e+08
2022-01-12/01:22:15          11.85    0.3030 1.784e+08
2022-01-12/01:22:15          11.85    0.3776 1.899e+08
2022-01-12/01:22:15          11.85    0.4700 1.885e+08
2022-01-12/01:22:15          11.85    0.5855 2.372e+08
2022-01-12/01:22:15          11.85    0.7291 1.828e+08
2022-01-12/01:22:15          11.85    0.9078 1.309e+08
2022-01-12/01:22:15          11.85     1.129 9.139e+07
2022-01-12/01:22:15          11.85     1.406 5.436e+07
2022-01-12/01:22:15          11.85     1.751 3.480e+07
2022-01-12/01:22:15          11.85     2.180 3.497e+07
2022-01-12/01:22:15          11.85     2.715 2.913e+07
2022-01-12/01:22:15          11.85     3.375 1.936e+07
2022-01-12/01:22:15          11.85     4.202 1.308e+07
2022-01-12/01:22:15          11.85     5.232 7.881e+06
2022-01-12/01:22:15          11.85     6.521 6.597e+06
2022-01-12/01:22:15          11.85     8.126 6.405e+06
2022-01-12/01:22:15          11.85     10.11 4.261e+06
2022-01-12/01:22:15          11.85     12.59 3.812e+06
2022-01-12/01:22:15          11.85     15.68 3.001e+06
2022-01-12/01:22:15          11.85     19.53 2.663e+06
2022-01-12/01:22:15          11.85     24.32 1.649e+06
